seq_num,delay_ms
0,2.8432
1,2.8432
2,3.5504
3,2.8432
4,2.8432
5,2.8432
6,2.8432
7,2.8432
8,2.8432
9,2.8432
10,3.1904
11,2.8432
12,2.8432
13,3.1984
14,3.0416
15,3.8848
16,3.3904
17,3.2336
18,2.8432
19,3.6784
20,2.8432
21,2.8432
22,2.8432
23,3.6864
24,2.8432
25,2.8432
26,3.6864
27,3.3728
28,3.5584
29,2.8432
30,3.3744
31,3.5184
32,3.3616
33,3.048
34,3.7344
35,2.8432
36,2.8432
37,2.9504
38,2.8432
39,3.5744
40,3.6704
41,3.0544
42,2.8976
43,2.8432
44,3.5344
45,2.8432
46,2.9664
47,3.1584
48,3.2544
49,3.4944
50,4.3376
51,3.5904
52,3.6864
53,2.8432
54,2.8432
55,3.6864
56,3.2144
57,3.4544
58,3.5984
59,3.4416
60,2.8432
61,2.8432
62,2.8432
63,2.8432
64,3.5296
65,3.2704
66,2.8432
67,2.8432
68,2.8432
69,2.8432
70,2.8432
71,3.0944
72,2.8432
73,2.8432
74,2.8432
75,2.8432
76,2.8432
77,3.1504
78,2.8432
79,2.8432
80,2.8432
81,3.6864
82,4.3728
83,3.3024
84,2.8432
85,2.8432
86,2.8432
87,2.8432
88,2.8432
89,2.8432
90,3.6464
91,2.9344
92,3.7776
93,2.8432
94,3.6064
95,3.4496
96,3.0864
97,2.8432
98,2.8432
99,2.8432
100,2.8432
101,3.6864
102,2.8432
103,3.2864
104,3.3824
105,3.4784
106,3.0064
107,3.1024
108,2.9456
109,2.8432
110,2.8432
111,3.6864
112,3.44665
113,3.35865
114,2.8432
115,2.8432
116,2.8432
117,3.55865
118,2.8432
119,2.8432
120,2.8432
121,3.27865
122,4.12185
123,4.96505
124,3.65145
125,2.8432
126,3.5296
127,2.8432
128,2.8432
129,3.6864
130,4.3728
131,3.62265
132,2.8432
133,2.95865
134,2.8432
135,3.19865
136,2.8432
137,3.39865
138,2.8432
139,2.8432
140,2.8432
141,2.8432
142,2.8432
143,3.27065
144,2.8432
145,2.8432
146,3.51065
147,4.35385
148,3.04025
149,2.8432
150,3.6864
151,2.8432
152,2.8432
153,3.47865
154,2.8432
155,2.8432
156,2.8432
157,2.8432
158,2.8432
159,2.8432
160,2.8432
161,2.8432
162,2.8432
163,2.8432
164,2.8432
165,2.8432
166,2.84665
167,2.8432
168,3.5296
169,2.8432
170,3.6864
171,2.99865
172,2.8432
173,3.47865
174,4.32185
175,2.8432
176,2.8432
177,3.6864
178,2.8432
179,2.8432
180,3.11065
181,2.97465
182,2.8432
183,2.8432
184,2.8432
185,3.17465
186,2.8432
187,2.8432
188,2.8432
189,2.8432
190,2.8432
191,3.5296
192,3.51865
193,4.36185
194,2.8432
195,2.8432
196,2.8432
197,3.5296
198,4.3728
199,3.33465
200,2.8432
201,3.67065
202,3.05465
203,3.89785
204,2.8432
205,3.6789
206,3.4469
207,2.8432
208,2.8432
209,3.6864
210,4.3728
211,4.216
212,5.0592
213,5.7456
214,2.8432
215,2.8432
216,2.8432
217,2.8432
218,3.0789
219,2.8432
220,2.8432
221,2.8432
222,2.8432
223,2.9429
224,2.8432
225,3.3749
226,3.4709
227,4.3141
228,2.8432
229,2.9509
230,3.0469
231,2.8432
232,2.8432
233,2.8432
234,2.8432
235,3.0149
236,3.3029
237,4.1461
238,2.8432
239,3.6389
240,2.8432
241,2.8432
242,2.8432
243,2.8432
244,2.8432
245,3.4149
246,4.2581
247,2.8432
248,2.8469
249,3.0389
250,3.0869
251,3.1829
252,2.8432
253,2.8432
254,3.5189
255,2.8432
256,3.0949
257,2.9381
258,3.1909
259,3.5269
260,3.6229
261,4.4661
262,2.8432
263,2.8432
264,2.8432
265,3.4389
266,2.8432
267,3.6864
268,3.6309
269,2.8432
270,3.5296
271,3.6389
272,2.8432
273,2.9749
274,2.8432
275,3.5296
276,3.5509
277,3.3189
278,3.1621
279,3.5109
280,3.6549
281,4.4981
282,5.3413
283,2.8432
284,3.1349
285,3.2309
286,2.8432
287,3.5189
288,2.8432
289,2.9509
290,3.1429
291,2.9861
292,3.8293
293,3.6709
294,4.5141
295,3.0549
296,3.8981
297,2.8432
298,3.5349
299,3.3781
300,4.2213
301,2.8432
302,2.8432
303,2.8432
304,2.8432
305,2.8789
306,3.1189
307,2.8432
308,2.8432
309,2.8432
310,3.5296
311,3.3728
312,2.8432
313,3.6864
314,3.6549
315,2.8432
316,2.8432
317,3.5189
318,2.8432
319,3.6864
320,3.3728
321,2.8432
322,3.6709
323,2.8432
324,3.5296
325,4.3728
326,3.0592
327,3.48715
328,2.8432
329,3.63115
330,3.15915
331,2.8432
332,3.02315
333,2.8432
334,3.6864
335,2.8432
336,3.64715
337,2.8432
338,2.8432
339,2.8432
340,2.94315
341,2.99115
342,2.8432
343,2.8432
344,3.47115
345,4.31435
346,2.8432
347,2.8432
348,2.8432
349,2.8432
350,2.8432
351,2.8432
352,3.5296
353,3.15115
354,3.34315
355,2.8432
356,2.8432
357,3.06315
358,3.49515
359,2.8432
360,2.8432
361,2.8432
362,3.22315
363,2.8432
364,2.8432
365,3.6864
366,2.94315
367,3.32715
368,2.85515
369,2.95115
370,3.04715
371,2.8432
372,2.8432
373,3.62315
374,2.86315
375,2.8432
376,2.8432
377,2.8432
378,3.63115
379,4.47435
380,2.8432
381,2.8432
382,2.8432
383,3.41515
384,2.8432
385,2.8432
386,3.08715
387,3.23115
388,2.8432
389,3.6864
390,3.37515
391,2.8432
392,2.8432
393,2.85515
394,3.19115
395,3.47915
396,2.95915
397,2.8432
398,2.8432
399,3.5296
400,2.8432
401,3.01515
402,3.85835
403,2.8432
404,2.8432
405,2.8432
406,2.8432
407,2.87915
408,2.8432
409,3.11915
410,3.16715
411,3.21515
412,3.05835
413,2.8432
414,3.50315
415,2.8432
416,2.8432
417,3.6864
418,2.8432
419,3.5296
420,2.8432
421,3.6864
422,2.8432
423,3.60715
424,2.89515
425,2.8432
426,2.8432
427,2.99915
428,2.8432
429,3.6864
430,3.33515
431,3.43115
432,2.8432
433,3.0554
434,2.8432
435,3.6794
436,2.8432
437,2.8432
438,3.4474
