dist,bin_size_ms,k,n_theory,n_label,n,seed,tvd
piecewise,0.05,381,153599,n/4,38399,1,0.005974895179561929
piecewise,0.05,381,153599,n/4,38399,2,0.0067051225292325285
piecewise,0.05,381,153599,n/4,38399,3,0.005902237037422881
piecewise,0.05,381,153599,n/4,38399,4,0.008316622828719462
piecewise,0.05,381,153599,n/4,38399,5,0.007958801010442992
piecewise,0.05,381,153599,n/4,38399,6,0.007360347925727265
piecewise,0.05,381,153599,n/4,38399,7,0.011183884997005112
piecewise,0.05,381,153599,n/4,38399,8,0.007017630667465309
piecewise,0.05,381,153599,n/4,38399,9,0.0070981015130602634
piecewise,0.05,381,153599,n/4,38399,10,0.009649209614833714
piecewise,0.05,381,153599,n/4,38399,11,0.0065754316518659315
piecewise,0.05,381,153599,n/4,38399,12,0.009936977525456404
piecewise,0.05,381,153599,n/4,38399,13,0.007644469908070525
piecewise,0.05,381,153599,n/4,38399,14,0.008897106695486899
piecewise,0.05,381,153599,n/4,38399,15,0.008631735201437524
piecewise,0.05,381,153599,n/4,38399,16,0.006889762754238403
piecewise,0.05,381,153599,n/4,38399,17,0.008372353446704336
piecewise,0.05,381,153599,n/4,38399,18,0.008611943019349502
piecewise,0.05,381,153599,n/4,38399,19,0.006525690773197229
piecewise,0.05,381,153599,n/4,38399,20,0.007617646292872194
piecewise,0.05,381,153599,n/4,38399,21,0.00938826531940936
piecewise,0.05,381,153599,n/4,38399,22,0.00787911143519364
piecewise,0.05,381,153599,n/4,38399,23,0.009778640068751785
piecewise,0.05,381,153599,n/4,38399,24,0.008578869241386487
piecewise,0.05,381,153599,n/4,38399,25,0.01035261334930599
piecewise,0.05,381,153599,n/4,38399,26,0.007673116487408563
piecewise,0.05,381,153599,n/4,38399,27,0.007122060470324747
piecewise,0.05,381,153599,n/4,38399,28,0.006190525794942621
piecewise,0.05,381,153599,n/4,38399,29,0.0077733795150915315
piecewise,0.05,381,153599,n/4,38399,30,0.007570770072137335
piecewise,0.05,381,153599,n/4,38399,31,0.010589598687465847
piecewise,0.05,381,153599,n/4,38399,32,0.007385869423682918
piecewise,0.05,381,153599,n/4,38399,33,0.006085054298289061
piecewise,0.05,381,153599,n/4,38399,34,0.00626578817156699
piecewise,0.05,381,153599,n/4,38399,35,0.009175499361962505
piecewise,0.05,381,153599,n/4,38399,36,0.008453084715747822
piecewise,0.05,381,153599,n/4,38399,37,0.00795541550561214
piecewise,0.05,381,153599,n/4,38399,38,0.006732727414776446
piecewise,0.05,381,153599,n/4,38399,39,0.009415870204953282
piecewise,0.05,381,153599,n/4,38399,40,0.00797885361597956
piecewise,0.05,381,153599,n/4,38399,41,0.006502513086278332
piecewise,0.05,381,153599,n/4,38399,42,0.005585301700565114
piecewise,0.05,381,153599,n/4,38399,43,0.008814812885752248
piecewise,0.05,381,153599,n/4,38399,44,0.005693117008255455
piecewise,0.05,381,153599,n/4,38399,45,0.007171280502096372
piecewise,0.05,381,153599,n/4,38399,46,0.006106929867965303
piecewise,0.05,381,153599,n/4,38399,47,0.007902809969009592
piecewise,0.05,381,153599,n/4,38399,48,0.008267402796947829
piecewise,0.05,381,153599,n/4,38399,49,0.009254668090314822
piecewise,0.05,381,153599,n/4,38399,50,0.0068629391390400835
piecewise,0.05,381,153599,n/2,76799,1,0.005774033516061394
piecewise,0.05,381,153599,n/2,76799,2,0.004993945233661894
piecewise,0.05,381,153599,n/2,76799,3,0.005813617364809438
piecewise,0.05,381,153599,n/2,76799,4,0.0049807940207555
piecewise,0.05,381,153599,n/2,76799,5,0.0051255875727548705
piecewise,0.05,381,153599,n/2,76799,6,0.004994075443690693
piecewise,0.05,381,153599,n/2,76799,7,0.007270667586817501
piecewise,0.05,381,153599,n/2,76799,8,0.005241995338480975
piecewise,0.05,381,153599,n/2,76799,9,0.004745504498756494
piecewise,0.05,381,153599,n/2,76799,10,0.007378351280615664
piecewise,0.05,381,153599,n/2,76799,11,0.005280928137085141
piecewise,0.05,381,153599,n/2,76799,12,0.006098256487714645
piecewise,0.05,381,153599,n/2,76799,13,0.006112188960793742
piecewise,0.05,381,153599,n/2,76799,14,0.004706571700152348
piecewise,0.05,381,153599,n/2,76799,15,0.005422075808278732
piecewise,0.05,381,153599,n/2,76799,16,0.0054367895415304915
piecewise,0.05,381,153599,n/2,76799,17,0.005279105196682231
piecewise,0.05,381,153599,n/2,76799,18,0.00879594786390448
piecewise,0.05,381,153599,n/2,76799,19,0.005461138816911648
piecewise,0.05,381,153599,n/2,76799,20,0.0045142514876496224
piecewise,0.05,381,153599,n/2,76799,21,0.005893566322478176
piecewise,0.05,381,153599,n/2,76799,22,0.005435878071329055
piecewise,0.05,381,153599,n/2,76799,23,0.004461256005937597
piecewise,0.05,381,153599,n/2,76799,24,0.006815713746272737
piecewise,0.05,381,153599,n/2,76799,25,0.006894360603653683
piecewise,0.05,381,153599,n/2,76799,26,0.005110352999387995
piecewise,0.05,381,153599,n/2,76799,27,0.005056315837445768
piecewise,0.05,381,153599,n/2,76799,28,0.004302009140743986
piecewise,0.05,381,153599,n/2,76799,29,0.00655581452883501
piecewise,0.05,381,153599,n/2,76799,30,0.00682886495917914
piecewise,0.05,381,153599,n/2,76799,31,0.008209742314353041
piecewise,0.05,381,153599,n/2,76799,32,0.004994466073777027
piecewise,0.05,381,153599,n/2,76799,33,0.005892524642247955
piecewise,0.05,381,153599,n/2,76799,34,0.0033532988710790676
piecewise,0.05,381,153599,n/2,76799,35,0.0055133530384509875
piecewise,0.05,381,153599,n/2,76799,36,0.005449680334379367
piecewise,0.05,381,153599,n/2,76799,37,0.006036276514017143
piecewise,0.05,381,153599,n/2,76799,38,0.006023646141225824
piecewise,0.05,381,153599,n/2,76799,39,0.007976796572872077
piecewise,0.05,381,153599,n/2,76799,40,0.005670646753212927
piecewise,0.05,381,153599,n/2,76799,41,0.004172971002226584
piecewise,0.05,381,153599,n/2,76799,42,0.0035352022812796986
piecewise,0.05,381,153599,n/2,76799,43,0.004928970429302492
piecewise,0.05,381,153599,n/2,76799,44,0.006945663354991589
piecewise,0.05,381,153599,n/2,76799,45,0.005696428338910631
piecewise,0.05,381,153599,n/2,76799,46,0.0038508313910338007
piecewise,0.05,381,153599,n/2,76799,47,0.00531751715517127
piecewise,0.05,381,153599,n/2,76799,48,0.006894881443768799
piecewise,0.05,381,153599,n/2,76799,49,0.0061765127150092865
piecewise,0.05,381,153599,n/2,76799,50,0.006971575150718083
piecewise,0.05,381,153599,n,153599,1,0.0037789959570049252
piecewise,0.05,381,153599,n,153599,2,0.004384208230522309
piecewise,0.05,381,153599,n,153599,3,0.00399390621032689
piecewise,0.05,381,153599,n,153599,4,0.004443648721671393
piecewise,0.05,381,153599,n,153599,5,0.0038769783657445636
piecewise,0.05,381,153599,n,153599,6,0.0036497633448134854
piecewise,0.05,381,153599,n,153599,7,0.004729913606208369
piecewise,0.05,381,153599,n,153599,8,0.00427457210007877
piecewise,0.05,381,153599,n,153599,9,0.0036879797394514195
piecewise,0.05,381,153599,n,153599,10,0.00452236017161573
piecewise,0.05,381,153599,n,153599,11,0.004110899159499712
piecewise,0.05,381,153599,n,153599,12,0.005328680525263828
piecewise,0.05,381,153599,n,153599,13,0.003564997167950343
piecewise,0.05,381,153599,n,153599,14,0.0031682497932929675
piecewise,0.05,381,153599,n,153599,15,0.00491865181413942
piecewise,0.05,381,153599,n,153599,16,0.0046779601429696805
piecewise,0.05,381,153599,n,153599,17,0.003981275919765093
piecewise,0.05,381,153599,n,153599,18,0.005907785857980831
piecewise,0.05,381,153599,n,153599,19,0.0044881802615902066
piecewise,0.05,381,153599,n,153599,20,0.004247879217963655
piecewise,0.05,381,153599,n,153599,21,0.0031094603480491595
piecewise,0.05,381,153599,n,153599,22,0.004925487796144529
piecewise,0.05,381,153599,n,153599,23,0.004105104850943059
piecewise,0.05,381,153599,n,153599,24,0.005439097910793668
piecewise,0.05,381,153599,n,153599,25,0.004534534730043811
piecewise,0.05,381,153599,n,153599,26,0.00443720336720944
piecewise,0.05,381,153599,n,153599,27,0.0034667543408485697
piecewise,0.05,381,153599,n,153599,28,0.0022694158165092425
piecewise,0.05,381,153599,n,153599,29,0.00464514742934523
piecewise,0.05,381,153599,n,153599,30,0.0051525075033040275
piecewise,0.05,381,153599,n,153599,31,0.0044637009355530015
piecewise,0.05,381,153599,n,153599,32,0.00440367450308921
piecewise,0.05,381,153599,n,153599,33,0.0033685766183373465
piecewise,0.05,381,153599,n,153599,34,0.0028161641677354778
piecewise,0.05,381,153599,n,153599,35,0.0039351818696735956
piecewise,0.05,381,153599,n,153599,36,0.0048596019505335155
piecewise,0.05,381,153599,n,153599,37,0.00374631345256153
piecewise,0.05,381,153599,n,153599,38,0.0045935194890591715
piecewise,0.05,381,153599,n,153599,39,0.0048932610238348094
piecewise,0.05,381,153599,n,153599,40,0.004489091725857585
piecewise,0.05,381,153599,n,153599,41,0.0043592731723514095
piecewise,0.05,381,153599,n,153599,42,0.002490445901340509
piecewise,0.05,381,153599,n,153599,43,0.003213823006660236
piecewise,0.05,381,153599,n,153599,44,0.004540719666143656
piecewise,0.05,381,153599,n,153599,45,0.0033226127774268885
piecewise,0.05,381,153599,n,153599,46,0.003434136940995717
piecewise,0.05,381,153599,n,153599,47,0.004333556859094158
piecewise,0.05,381,153599,n,153599,48,0.004521513811938868
piecewise,0.05,381,153599,n,153599,49,0.003954387723878378
piecewise,0.05,381,153599,n,153599,50,0.004274376786307189
piecewise,0.05,381,153599,2n,307198,1,0.0033974830565302837
piecewise,0.05,381,153599,2n,307198,2,0.0029224799640622263
piecewise,0.05,381,153599,2n,307198,3,0.002515966900826171
piecewise,0.05,381,153599,2n,307198,4,0.0021800272137188223
piecewise,0.05,381,153599,2n,307198,5,0.0028321147924140156
piecewise,0.05,381,153599,2n,307198,6,0.0028125183106660788
piecewise,0.05,381,153599,2n,307198,7,0.002441682563037506
piecewise,0.05,381,153599,2n,307198,8,0.003489410738351146
piecewise,0.05,381,153599,2n,307198,9,0.003062975670414518
piecewise,0.05,381,153599,2n,307198,10,0.0028733911028066316
piecewise,0.05,381,153599,2n,307198,11,0.0031347209291727194
piecewise,0.05,381,153599,2n,307198,12,0.0037827069186648424
piecewise,0.05,381,153599,2n,307198,13,0.003391558538792563
piecewise,0.05,381,153599,2n,307198,14,0.002161863032962468
piecewise,0.05,381,153599,2n,307198,15,0.0034049700844406726
piecewise,0.05,381,153599,2n,307198,16,0.0030915565856548203
piecewise,0.05,381,153599,2n,307198,17,0.002844419560023176
piecewise,0.05,381,153599,2n,307198,18,0.002685694568324018
piecewise,0.05,381,153599,2n,307198,19,0.0028645368784953077
piecewise,0.05,381,153599,2n,307198,20,0.003479905468134567
piecewise,0.05,381,153599,2n,307198,21,0.0033627823097806793
piecewise,0.05,381,153599,2n,307198,22,0.003964999772133939
piecewise,0.05,381,153599,2n,307198,23,0.0032613493577432163
piecewise,0.05,381,153599,2n,307198,24,0.003521897929022958
piecewise,0.05,381,153599,2n,307198,25,0.0019552210626370943
piecewise,0.05,381,153599,2n,307198,26,0.0036847245099252005
piecewise,0.05,381,153599,2n,307198,27,0.0034049049798501336
piecewise,0.05,381,153599,2n,307198,28,0.0024864745213184925
piecewise,0.05,381,153599,2n,307198,29,0.0033522353661156216
piecewise,0.05,381,153599,2n,307198,30,0.0033950741866808866
piecewise,0.05,381,153599,2n,307198,31,0.0031183145723604894
piecewise,0.05,381,153599,2n,307198,32,0.0029912304116563263
piecewise,0.05,381,153599,2n,307198,33,0.0024830890826111956
piecewise,0.05,381,153599,2n,307198,34,0.002242462516031986
piecewise,0.05,381,153599,2n,307198,35,0.002379247260724346
piecewise,0.05,381,153599,2n,307198,36,0.0028244324507320853
piecewise,0.05,381,153599,2n,307198,37,0.003139929296414651
piecewise,0.05,381,153599,2n,307198,38,0.0025634932519092487
piecewise,0.05,381,153599,2n,307198,39,0.003668838989837179
piecewise,0.05,381,153599,2n,307198,40,0.0026880383335828656
piecewise,0.05,381,153599,2n,307198,41,0.0028549665036881897
piecewise,0.05,381,153599,2n,307198,42,0.0024022291811795493
piecewise,0.05,381,153599,2n,307198,43,0.002545329071152798
piecewise,0.05,381,153599,2n,307198,44,0.0030930539912369433
piecewise,0.05,381,153599,2n,307198,45,0.0020869927538590778
piecewise,0.05,381,153599,2n,307198,46,0.0028086120352345915
piecewise,0.05,381,153599,2n,307198,47,0.0031643435178614664
piecewise,0.05,381,153599,2n,307198,48,0.0026916841906522663
piecewise,0.05,381,153599,2n,307198,49,0.0030993691365178225
piecewise,0.05,381,153599,2n,307198,50,0.0031484579977734553
piecewise,0.05,381,153599,4n,614396,1,0.00200053385764233
piecewise,0.05,381,153599,4n,614396,2,0.0019173952955422336
piecewise,0.05,381,153599,4n,614396,3,0.002169350060872764
