dist,bin_size_ms,k,n_theory,n_label,n,seed,tvd
piecewise,0.5,39,16799,n/4,4199,1,0.015165515598952132
piecewise,0.5,39,16799,n/4,4199,2,0.022945939509406994
piecewise,0.5,39,16799,n/4,4199,3,0.023453203143605612
piecewise,0.5,39,16799,n/4,4199,4,0.02348654441533698
piecewise,0.5,39,16799,n/4,4199,5,0.03175279828530605
piecewise,0.5,39,16799,n/4,4199,6,0.029159323648487726
piecewise,0.5,39,16799,n/4,4199,7,0.022448201952845904
piecewise,0.5,39,16799,n/4,4199,8,0.03656108597285069
piecewise,0.5,39,16799,n/4,4199,9,0.024420100023815186
piecewise,0.5,39,16799,n/4,4199,10,0.032264824958323404
piecewise,0.5,39,16799,n/4,4199,11,0.02726601571802809
piecewise,0.5,39,16799,n/4,4199,12,0.027985234579661827
piecewise,0.5,39,16799,n/4,4199,13,0.02798523457966183
piecewise,0.5,39,16799,n/4,4199,14,0.02366515837104071
piecewise,0.5,39,16799,n/4,4199,15,0.030116694451059776
piecewise,0.5,39,16799,n/4,4199,16,0.020109549892831625
piecewise,0.5,39,16799,n/4,4199,17,0.022252917361276495
piecewise,0.5,39,16799,n/4,4199,18,0.02605858537747082
piecewise,0.5,39,16799,n/4,4199,19,0.027013574660633498
piecewise,0.5,39,16799,n/4,4199,20,0.020578709216480116
piecewise,0.5,39,16799,n/4,4199,21,0.02873541319361753
piecewise,0.5,39,16799,n/4,4199,22,0.02491069302214815
piecewise,0.5,39,16799,n/4,4199,23,0.023453203143605626
piecewise,0.5,39,16799,n/4,4199,24,0.022991188378185274
piecewise,0.5,39,16799,n/4,4199,25,0.022984043819957136
piecewise,0.5,39,16799,n/4,4199,26,0.014882114789235526
piecewise,0.5,39,16799,n/4,4199,27,0.019373660395332226
piecewise,0.5,39,16799,n/4,4199,28,0.03130983567516075
piecewise,0.5,39,16799,n/4,4199,29,0.016075256013336515
piecewise,0.5,39,16799,n/4,4199,30,0.02490354846391998
piecewise,0.5,39,16799,n/4,4199,31,0.018247201714693954
piecewise,0.5,39,16799,n/4,4199,32,0.024215289354608246
piecewise,0.5,39,16799,n/4,4199,33,0.02609907120743034
piecewise,0.5,39,16799,n/4,4199,34,0.02395094070016671
piecewise,0.5,39,16799,n/4,4199,35,0.025351274112884008
piecewise,0.5,39,16799,n/4,4199,36,0.02349130745415574
