dist,bin_size_ms,k,n_theory,n_label,n,seed,tvd
piecewise,0.1,191,77599,n/4,19399,1,0.012967163255837931
piecewise,0.1,191,77599,n/4,19399,2,0.01121655755451311
piecewise,0.1,191,77599,n/4,19399,3,0.01024021856796743
piecewise,0.1,191,77599,n/4,19399,4,0.0106340533017166
piecewise,0.1,191,77599,n/4,19399,5,0.010498479303056859
piecewise,0.1,191,77599,n/4,19399,6,0.011207278725707495
piecewise,0.1,191,77599,n/4,19399,7,0.014053301716583307
piecewise,0.1,191,77599,n/4,19399,8,0.014303830094334766
piecewise,0.1,191,77599,n/4,19399,9,0.010086086911696483
piecewise,0.1,191,77599,n/4,19399,10,0.012765606474560539
piecewise,0.1,191,77599,n/4,19399,11,0.009615959585545644
piecewise,0.1,191,77599,n/4,19399,12,0.014307954018248357
piecewise,0.1,191,77599,n/4,19399,13,0.011728439610289184
piecewise,0.1,191,77599,n/4,19399,14,0.010236094644053811
piecewise,0.1,191,77599,n/4,19399,15,0.012803752770761373
piecewise,0.1,191,77599,n/4,19399,16,0.011772256301871235
piecewise,0.1,191,77599,n/4,19399,17,0.01038558688592195
piecewise,0.1,191,77599,n/4,19399,18,0.01111242847569463
piecewise,0.1,191,77599,n/4,19399,19,0.012556832826434355
piecewise,0.1,191,77599,n/4,19399,20,0.009203567194185264
piecewise,0.1,191,77599,n/4,19399,21,0.01151348007629259
piecewise,0.1,191,77599,n/4,19399,22,0.011209856178153524
piecewise,0.1,191,77599,n/4,19399,23,0.01017990618073097
piecewise,0.1,191,77599,n/4,19399,24,0.011473787308624174
piecewise,0.1,191,77599,n/4,19399,25,0.011363472343935253
piecewise,0.1,191,77599,n/4,19399,26,0.012657353471828454
piecewise,0.1,191,77599,n/4,19399,27,0.00806948811794422
piecewise,0.1,191,77599,n/4,19399,28,0.01013145007474613
piecewise,0.1,191,77599,n/4,19399,29,0.0143569256147224
piecewise,0.1,191,77599,n/4,19399,30,0.013999690705706478
piecewise,0.1,191,77599,n/4,19399,31,0.009104077529769576
piecewise,0.1,191,77599,n/4,19399,32,0.011412443940409297
piecewise,0.1,191,77599,n/4,19399,33,0.009353574926542603
piecewise,0.1,191,77599,n/4,19399,34,0.01255889478839116
