dist,bin_size_ms,k,n_theory,n_label,n,seed,tvd
piecewise,10,2,1999,4n,7996,30,0.008049024512256142
piecewise,10,2,1999,4n,7996,31,0.0060480240120059925
piecewise,10,2,1999,4n,7996,32,0.00045522761380692445
piecewise,10,2,1999,4n,7996,33,0.004582291145572764
piecewise,10,2,1999,4n,7996,34,0.002831415707853946
piecewise,10,2,1999,4n,7996,35,0.0044572286143071405
piecewise,10,2,1999,4n,7996,36,0.004422211105552798
piecewise,10,2,1999,4n,7996,37,0.004422211105552798
piecewise,10,2,1999,4n,7996,38,0.006833416708354162
piecewise,10,2,1999,4n,7996,39,0.00045522761380692445
piecewise,10,2,1999,4n,7996,40,0.004832416208104068
piecewise,10,2,1999,4n,7996,41,0.001080540270135072
piecewise,10,2,1999,4n,7996,42,0.00908454227113556
piecewise,10,2,1999,4n,7996,43,0.00042021010505252643
piecewise,10,2,1999,4n,7996,44,0.0025462731365682723
piecewise,10,2,1999,4n,7996,45,0.0025462731365682723
piecewise,10,2,1999,4n,7996,46,4.5022511255654596e-05
piecewise,10,2,1999,4n,7996,47,0.010675337668834411
piecewise,10,2,1999,4n,7996,48,0.003421710855427723
piecewise,10,2,1999,4n,7996,49,0.0009554777388694202
piecewise,10,2,1999,4n,7996,50,0.005047523761880945
