dist,bin_size_ms,k,n_theory,n_label,n,seed,tvd
piecewise,2,10,5199,n/4,1299,1,0.03200153964588143
piecewise,2,10,5199,n/4,1299,2,0.028683602771362608
piecewise,2,10,5199,n/4,1299,3,0.024318706697459593
piecewise,2,10,5199,n/4,1299,4,0.024157043879907615
piecewise,2,10,5199,n/4,1299,5,0.038113933795227095
piecewise,2,10,5199,n/4,1299,6,0.03742879137798305
piecewise,2,10,5199,n/4,1299,7,0.02130100076982295
piecewise,2,10,5199,n/4,1299,8,0.04812933025404156
piecewise,2,10,5199,n/4,1299,9,0.02267128560431099
piecewise,2,10,5199,n/4,1299,10,0.028275596612779067
piecewise,2,10,5199,n/4,1299,11,0.031208622016936097
piecewise,2,10,5199,n/4,1299,12,0.04276366435719784
piecewise,2,10,5199,n/4,1299,13,0.03438029253271748
piecewise,2,10,5199,n/4,1299,14,0.033471901462663586
piecewise,2,10,5199,n/4,1299,15,0.03958429561200923
piecewise,2,10,5199,n/4,1299,16,0.031193225558121644
piecewise,2,10,5199,n/4,1299,17,0.028029253271747497
piecewise,2,10,5199,n/4,1299,18,0.05193225558121633
piecewise,2,10,5199,n/4,1299,19,0.02509622786759045
piecewise,2,10,5199,n/4,1299,20,0.03659738260200155
piecewise,2,10,5199,n/4,1299,21,0.035789068514241726
piecewise,2,10,5199,n/4,1299,22,0.027367205542725176
piecewise,2,10,5199,n/4,1299,23,0.025011547344110846
piecewise,2,10,5199,n/4,1299,24,0.03351809083910699
piecewise,2,10,5199,n/4,1299,25,0.02731331793687452
piecewise,2,10,5199,n/4,1299,26,0.028852963818321767
piecewise,2,10,5199,n/4,1299,27,0.034280215550423404
piecewise,2,10,5199,n/4,1299,28,0.03495765973826019
piecewise,2,10,5199,n/4,1299,29,0.0526481909160893
piecewise,2,10,5199,n/4,1299,30,0.04201693610469591
piecewise,2,10,5199,n/4,1299,31,0.0379445727482679
piecewise,2,10,5199,n/4,1299,32,0.0250269438029253
piecewise,2,10,5199,n/4,1299,33,0.024264819091608936
piecewise,2,10,5199,n/4,1299,34,0.03187066974595845
piecewise,2,10,5199,n/4,1299,35,0.051216320246343344
piecewise,2,10,5199,n/4,1299,36,0.03024634334103155
piecewise,2,10,5199,n/4,1299,37,0.040523479599692075
piecewise,2,10,5199,n/4,1299,38,0.03278675904541957
piecewise,2,10,5199,n/4,1299,39,0.030338722093918406
piecewise,2,10,5199,n/4,1299,40,0.0351270207852194
piecewise,2,10,5199,n/4,1299,41,0.03334872979214781
piecewise,2,10,5199,n/4,1299,42,0.023433410315627415
piecewise,2,10,5199,n/4,1299,43,0.014980754426481927
piecewise,2,10,5199,n/4,1299,44,0.03424942263279446
piecewise,2,10,5199,n/4,1299,45,0.0382217090069284
piecewise,2,10,5199,n/4,1299,46,0.037251732101616655
piecewise,2,10,5199,n/4,1299,47,0.04351809083910701
piecewise,2,10,5199,n/4,1299,48,0.03347959969207083
piecewise,2,10,5199,n/4,1299,49,0.032863741339491936
piecewise,2,10,5199,n/4,1299,50,0.02370284834488069
piecewise,2,10,5199,n/2,2599,1,0.017533666794921125
piecewise,2,10,5199,n/2,2599,2,0.015132743362831859
piecewise,2,10,5199,n/2,2599,3,0.024351673720661812
piecewise,2,10,5199,n/2,2599,4,0.024032320123124278
piecewise,2,10,5199,n/2,2599,5,0.023605232781839174
piecewise,2,10,5199,n/2,2599,6,0.022843401308195448
piecewise,2,10,5199,n/2,2599,7,0.01978068487879951
piecewise,2,10,5199,n/2,2599,8,0.04252020007695267
piecewise,2,10,5199,n/2,2599,9,0.02447864563293571
piecewise,2,10,5199,n/2,2599,10,0.0348864948056945
piecewise,2,10,5199,n/2,2599,11,0.01906887264332436
piecewise,2,10,5199,n/2,2599,12,0.02021161985378991
piecewise,2,10,5199,n/2,2599,13,0.02172758753366681
piecewise,2,10,5199,n/2,2599,14,0.017937668333974602
piecewise,2,10,5199,n/2,2599,15,0.02980377068103115
piecewise,2,10,5199,n/2,2599,16,0.01899961523662946
piecewise,2,10,5199,n/2,2599,17,0.01907272027702962
piecewise,2,10,5199,n/2,2599,18,0.03288957291265872
piecewise,2,10,5199,n/2,2599,19,0.02139669103501346
piecewise,2,10,5199,n/2,2599,20,0.021373605232781836
piecewise,2,10,5199,n/2,2599,21,0.022085417468257016
piecewise,2,10,5199,n/2,2599,22,0.026406310119276646
piecewise,2,10,5199,n/2,2599,23,0.016406310119276638
piecewise,2,10,5199,n/2,2599,24,0.02592920353982303
piecewise,2,10,5199,n/2,2599,25,0.022566371681415932
piecewise,2,10,5199,n/2,2599,26,0.016383224317045003
piecewise,2,10,5199,n/2,2599,27,0.022181608310888806
piecewise,2,10,5199,n/2,2599,28,0.026760292420161612
piecewise,2,10,5199,n/2,2599,29,0.02016544824932666
piecewise,2,10,5199,n/2,2599,30,0.024470950365525213
piecewise,2,10,5199,n/2,2599,31,0.027853020392458627
piecewise,2,10,5199,n/2,2599,32,0.01864948056944978
piecewise,2,10,5199,n/2,2599,33,0.0255790688726433
