dist,bin_size_ms,k,n_theory,n_label,n,seed,tvd
piecewise,0.01,1901,761599,n/4,190399,1,0.0034948187753087038
piecewise,0.01,1901,761599,n/4,190399,2,0.003977594420138783
piecewise,0.01,1901,761599,n/4,190399,3,0.003537098409130317
piecewise,0.01,1901,761599,n/4,190399,4,0.0031174008266850123
piecewise,0.01,1901,761599,n/4,190399,5,0.002634467618002177
piecewise,0.01,1901,761599,n/4,190399,6,0.0023662414193351845
piecewise,0.01,1901,761599,n/4,190399,7,0.004126229654567478
piecewise,0.01,1901,761599,n/4,190399,8,0.004178435811112442
piecewise,0.01,1901,761599,n/4,190399,9,0.003479692645444569
piecewise,0.01,1901,761599,n/4,190399,10,0.0039466068624310095
piecewise,0.01,1901,761599,n/4,190399,11,0.0038941380994648176
piecewise,0.01,1901,761599,n/4,190399,12,0.0042358415747981845
piecewise,0.01,1901,761599,n/4,190399,13,0.0036846832178740367
piecewise,0.01,1901,761599,n/4,190399,14,0.002518973313935472
piecewise,0.01,1901,761599,n/4,190399,15,0.003837415112474327
piecewise,0.01,1901,761599,n/4,190399,16,0.003679221004311996
piecewise,0.01,1901,761599,n/4,190399,17,0.0038528038487597033
piecewise,0.01,1901,761599,n/4,190399,18,0.004240621011664995
piecewise,0.01,1901,761599,n/4,190399,19,0.0038779090226314303
piecewise,0.01,1901,761599,n/4,190399,20,0.004014884531956589
piecewise,0.01,1901,761599,n/4,190399,21,0.0029543747603716485
piecewise,0.01,1901,761599,n/4,190399,22,0.0050505517360910366
piecewise,0.01,1901,761599,n/4,190399,23,0.004341199271004581
piecewise,0.01,1901,761599,n/4,190399,24,0.005275395353967216
piecewise,0.01,1901,761599,n/4,190399,25,0.0035901449062232466
piecewise,0.01,1901,761599,n/4,190399,26,0.0036953450385768744
piecewise,0.01,1901,761599,n/4,190399,27,0.0031743864200967564
piecewise,0.01,1901,761599,n/4,190399,28,0.0025186056649456924
piecewise,0.01,1901,761599,n/4,190399,29,0.004308373468348073
piecewise,0.01,1901,761599,n/4,190399,30,0.005217989590281441
piecewise,0.01,1901,761599,n/4,190399,31,0.0034437680870172335
piecewise,0.01,1901,761599,n/4,190399,32,0.0043562203583002185
piecewise,0.01,1901,761599,n/4,190399,33,0.002897074039254382
piecewise,0.01,1901,761599,n/4,190399,34,0.0029438179822372824
piecewise,0.01,1901,761599,n/4,190399,35,0.003243031738612073
piecewise,0.01,1901,761599,n/4,190399,36,0.003962573332843131
piecewise,0.01,1901,761599,n/4,190399,37,0.0036526452344812907
piecewise,0.01,1901,761599,n/4,190399,38,0.0037166686799825427
piecewise,0.01,1901,761599,n/4,190399,39,0.004740571116444931
piecewise,0.01,1901,761599,n/4,190399,40,0.0036531704473237595
piecewise,0.01,1901,761599,n/4,190399,41,0.0038417218577828822
piecewise,0.01,1901,761599,n/4,190399,42,0.002140084769352784
piecewise,0.01,1901,761599,n/4,190399,43,0.002582471546594237
piecewise,0.01,1901,761599,n/4,190399,44,0.003957111119281119
piecewise,0.01,1901,761599,n/4,190399,45,0.0033955010267910785
piecewise,0.01,1901,761599,n/4,190399,46,0.0037101035194512686
piecewise,0.01,1901,761599,n/4,190399,47,0.003862625328914555
piecewise,0.01,1901,761599,n/4,190399,48,0.004114990099737914
piecewise,0.01,1901,761599,n/4,190399,49,0.0038476042416188813
piecewise,0.01,1901,761599,n/4,190399,50,0.004083950020745905
piecewise,0.01,1901,761599,n/2,380799,1,0.002679471322141089
piecewise,0.01,1901,761599,n/2,380799,2,0.0023174167999390864
piecewise,0.01,1901,761599,n/2,380799,3,0.0021075160386450466
piecewise,0.01,1901,761599,n/2,380799,4,0.002498719797058295
piecewise,0.01,1901,761599,n/2,380799,5,0.003029183374956346
piecewise,0.01,1901,761599,n/2,380799,6,0.002396198519428884
piecewise,0.01,1901,761599,n/2,380799,7,0.002320042857255414
piecewise,0.01,1901,761599,n/2,380799,8,0.0028268456587333523
piecewise,0.01,1901,761599,n/2,380799,9,0.003281258616750591
piecewise,0.01,1901,761599,n/2,380799,10,0.00257217062019598
piecewise,0.01,1901,761599,n/2,380799,11,0.002879209241620909
piecewise,0.01,1901,761599,n/2,380799,12,0.0031395565639615397
piecewise,0.01,1901,761599,n/2,380799,13,0.0029948608058319613
piecewise,0.01,1901,761599,n/2,380799,14,0.0028166040351996742
piecewise,0.01,1901,761599,n/2,380799,15,0.0026617716958290292
piecewise,0.01,1901,761599,n/2,380799,16,0.0029397661233354104
piecewise,0.01,1901,761599,n/2,380799,17,0.002490972927975111
piecewise,0.01,1901,761599,n/2,380799,18,0.002708751861218138
piecewise,0.01,1901,761599,n/2,380799,19,0.0025273438218062754
piecewise,0.01,1901,761599,n/2,380799,20,0.003380864970758863
piecewise,0.01,1901,761599,n/2,380799,21,0.002241077313753479
piecewise,0.01,1901,761599,n/2,380799,22,0.0028084107363727587
piecewise,0.01,1901,761599,n/2,380799,23,0.002543704158886952
piecewise,0.01,1901,761599,n/2,380799,24,0.0029059687656742775
piecewise,0.01,1901,761599,n/2,380799,25,0.0022728000861347063
piecewise,0.01,1901,761599,n/2,380799,26,0.0036936546577065466
piecewise,0.01,1901,761599,n/2,380799,27,0.003202503157833942
piecewise,0.01,1901,761599,n/2,380799,28,0.002201765235728059
piecewise,0.01,1901,761599,n/2,380799,29,0.0030838578882822765
piecewise,0.01,1901,761599,n/2,380799,30,0.00274559544536617
piecewise,0.01,1901,761599,n/2,380799,31,0.002601109771821885
piecewise,0.01,1901,761599,n/2,380799,32,0.002727423128737208
piecewise,0.01,1901,761599,n/2,380799,33,0.0021623218548367977
piecewise,0.01,1901,761599,n/2,380799,34,0.002115315428874532
piecewise,0.01,1901,761599,n/2,380799,35,0.002059853098353731
piecewise,0.01,1901,761599,n/2,380799,36,0.00242474376245739
piecewise,0.01,1901,761599,n/2,380799,37,0.002430258482821685
piecewise,0.01,1901,761599,n/2,380799,38,0.00217634500090596
piecewise,0.01,1901,761599,n/2,380799,39,0.003000454307915723
piecewise,0.01,1901,761599,n/2,380799,40,0.002569334478294324
piecewise,0.01,1901,761599,n/2,380799,41,0.0024958048734371845
piecewise,0.01,1901,761599,n/2,380799,42,0.002645910309638416
piecewise,0.01,1901,761599,n/2,380799,43,0.002036691272823718
piecewise,0.01,1901,761599,n/2,380799,44,0.0030081749164257284
piecewise,0.01,1901,761599,n/2,380799,45,0.0018896320631093845
piecewise,0.01,1901,761599,n/2,380799,46,0.0026090404649172097
piecewise,0.01,1901,761599,n/2,380799,47,0.0028973815582499307
piecewise,0.01,1901,761599,n/2,380799,48,0.0026514250300026902
piecewise,0.01,1901,761599,n/2,380799,49,0.002666419817278949
piecewise,0.01,1901,761599,n/2,380799,50,0.0023725377430087874
piecewise,0.01,1901,761599,n,761599,1,0.0023143018832745164
piecewise,0.01,1901,761599,n,761599,2,0.0015194478984347799
piecewise,0.01,1901,761599,n,761599,3,0.0019017356903042407
piecewise,0.01,1901,761599,n,761599,4,0.0016378697976231708
piecewise,0.01,1901,761599,n,761599,5,0.002163041180463735
piecewise,0.01,1901,761599,n,761599,6,0.0015696711786648866
piecewise,0.01,1901,761599,n,761599,7,0.0012835757399891467
piecewise,0.01,1901,761599,n,761599,8,0.002092374070869309
piecewise,0.01,1901,761599,n,761599,9,0.0023246879263234665
piecewise,0.01,1901,761599,n,761599,10,0.0021473242480623137
piecewise,0.01,1901,761599,n,761599,11,0.0018728228372149004
piecewise,0.01,1901,761599,n,761599,12,0.0020476917643011535
piecewise,0.01,1901,761599,n,761599,13,0.0019636580405173873
piecewise,0.01,1901,761599,n,761599,14,0.001898124866235377
piecewise,0.01,1901,761599,n,761599,15,0.001920459454384787
piecewise,0.01,1901,761599,n,761599,16,0.0015052540772768795
piecewise,0.01,1901,761599,n,761599,17,0.0014228091160834021
piecewise,0.01,1901,761599,n,761599,18,0.0017155222105070984
piecewise,0.01,1901,761599,n,761599,19,0.00162358406457991
piecewise,0.01,1901,761599,n,761599,20,0.0027855866407387577
piecewise,0.01,1901,761599,n,761599,21,0.0015829064901608418
piecewise,0.01,1901,761599,n,761599,22,0.0017850863774768787
piecewise,0.01,1901,761599,n,761599,23,0.0018205381046981382
piecewise,0.01,1901,761599,n,761599,24,0.002059535267246955
piecewise,0.01,1901,761599,n,761599,25,0.0016155220792044237
piecewise,0.01,1901,761599,n,761599,26,0.001995131296128283
piecewise,0.01,1901,761599,n,761599,27,0.002367925903264057
piecewise,0.01,1901,761599,n,761599,28,0.0021801499214153634
piecewise,0.01,1901,761599,n,761599,29,0.002277169481577592
piecewise,0.01,1901,761599,n,761599,30,0.0022747403817494592
piecewise,0.01,1901,761599,n,761599,31,0.001532958945586864
piecewise,0.01,1901,761599,n,761599,32,0.001439694642456209
piecewise,0.01,1901,761599,n,761599,33,0.0016286786090843148
piecewise,0.01,1901,761599,n,761599,34,0.0021277338862051905
