dist,bin_size_ms,k,n_theory,n_label,n,seed,tvd
piecewise,1,20,9199,n/4,2299,1,0.023240539364941287
piecewise,1,20,9199,n/4,2299,2,0.029373640713353636
piecewise,1,20,9199,n/4,2299,3,0.033636363636363645
piecewise,1,20,9199,n/4,2299,4,0.028007829491083085
piecewise,1,20,9199,n/4,2299,5,0.030169638973466743
piecewise,1,20,9199,n/4,2299,6,0.028534145280556762
piecewise,1,20,9199,n/4,2299,7,0.025885167464114837
piecewise,1,20,9199,n/4,2299,8,0.04892561983471075
piecewise,1,20,9199,n/4,2299,9,0.03503262287951282
piecewise,1,20,9199,n/4,2299,10,0.03201826881252719
piecewise,1,20,9199,n/4,2299,11,0.02894301870378424
piecewise,1,20,9199,n/4,2299,12,0.03721618094823835
piecewise,1,20,9199,n/4,2299,13,0.02977816441931275
piecewise,1,20,9199,n/4,2299,14,0.027168334058286208
piecewise,1,20,9199,n/4,2299,15,0.03632883862548934
piecewise,1,20,9199,n/4,2299,16,0.03843410178338408
piecewise,1,20,9199,n/4,2299,17,0.024136581122227045
piecewise,1,20,9199,n/4,2299,18,0.043688560243584175
piecewise,1,20,9199,n/4,2299,19,0.031139625924314927
piecewise,1,20,9199,n/4,2299,20,0.028055676381035226
piecewise,1,20,9199,n/4,2299,21,0.0337016093953893
piecewise,1,20,9199,n/4,2299,22,0.0398086124401914
piecewise,1,20,9199,n/4,2299,23,0.0307133536320139
piecewise,1,20,9199,n/4,2299,24,0.041083079599826
piecewise,1,20,9199,n/4,2299,25,0.026381035232709876
piecewise,1,20,9199,n/4,2299,26,0.030204436711613745
piecewise,1,20,9199,n/4,2299,27,0.03765985210961288
piecewise,1,20,9199,n/4,2299,28,0.029834710743801646
piecewise,1,20,9199,n/4,2299,29,0.03363201391909525
piecewise,1,20,9199,n/4,2299,30,0.03075685080469771
piecewise,1,20,9199,n/4,2299,31,0.03632883862548934
piecewise,1,20,9199,n/4,2299,32,0.022435841670291442
piecewise,1,20,9199,n/4,2299,33,0.028929969551979122
piecewise,1,20,9199,n/4,2299,34,0.034597651152675074
piecewise,1,20,9199,n/4,2299,35,0.03152675076120051
piecewise,1,20,9199,n/4,2299,36,0.04026098303610265
piecewise,1,20,9199,n/4,2299,37,0.03635058721183122
piecewise,1,20,9199,n/4,2299,38,0.03240539364941279
piecewise,1,20,9199,n/4,2299,39,0.0345541539799913
piecewise,1,20,9199,n/4,2299,40,0.03195737277076989
piecewise,1,20,9199,n/4,2299,41,0.03972596781209222
piecewise,1,20,9199,n/4,2299,42,0.03371465854719443
piecewise,1,20,9199,n/4,2299,43,0.022435841670291418
piecewise,1,20,9199,n/4,2299,44,0.028038277511961716
piecewise,1,20,9199,n/4,2299,45,0.04027403218790777
piecewise,1,20,9199,n/4,2299,46,0.03239669421487602
piecewise,1,20,9199,n/4,2299,47,0.037198782079164876
piecewise,1,20,9199,n/4,2299,48,0.02541539799913005
piecewise,1,20,9199,n/4,2299,49,0.03327533710308829
piecewise,1,20,9199,n/4,2299,50,0.02586341887777294
piecewise,1,20,9199,n/2,4599,1,0.0157795172863666
piecewise,1,20,9199,n/2,4599,2,0.021602522287453792
piecewise,1,20,9199,n/2,4599,3,0.018786692759295513
piecewise,1,20,9199,n/2,4599,4,0.02183518156120896
piecewise,1,20,9199,n/2,4599,5,0.03181561208958471
piecewise,1,20,9199,n/2,4599,6,0.024448793215916507
piecewise,1,20,9199,n/2,4599,7,0.025294629267232003
piecewise,1,20,9199,n/2,4599,8,0.035357686453576856
piecewise,1,20,9199,n/2,4599,9,0.022715807784300938
piecewise,1,20,9199,n/2,4599,10,0.03272015655577299
piecewise,1,20,9199,n/2,4599,11,0.027068928027832128
piecewise,1,20,9199,n/2,4599,12,0.026225266362252652
piecewise,1,20,9199,n/2,4599,13,0.022507066753642103
piecewise,1,20,9199,n/2,4599,14,0.020969776038269192
piecewise,1,20,9199,n/2,4599,15,0.030745814307458142
piecewise,1,20,9199,n/2,4599,16,0.02400956729723854
piecewise,1,20,9199,n/2,4599,17,0.020119591215481628
piecewise,1,20,9199,n/2,4599,18,0.02400956729723854
piecewise,1,20,9199,n/2,4599,19,0.02469884757555991
piecewise,1,20,9199,n/2,4599,20,0.020123939986953682
piecewise,1,20,9199,n/2,4599,21,0.027734290063057183
piecewise,1,20,9199,n/2,4599,22,0.02467927810393564
piecewise,1,20,9199,n/2,4599,23,0.026401391606871074
piecewise,1,20,9199,n/2,4599,24,0.019034572733202863
piecewise,1,20,9199,n/2,4599,25,0.023133289845618608
piecewise,1,20,9199,n/2,4599,26,0.015340291367688618
piecewise,1,20,9199,n/2,4599,27,0.020080452272233106
piecewise,1,20,9199,n/2,4599,28,0.026629702109154166
piecewise,1,20,9199,n/2,4599,29,0.013139813002826711
piecewise,1,20,9199,n/2,4599,30,0.022513589910850184
piecewise,1,20,9199,n/2,4599,31,0.024248749728201773
piecewise,1,20,9199,n/2,4599,32,0.022324418351815613
piecewise,1,20,9199,n/2,4599,33,0.023176777560339205
piecewise,1,20,9199,n/2,4599,34,0.01796477495107632
piecewise,1,20,9199,n/2,4599,35,0.024242226570993692
piecewise,1,20,9199,n/2,4599,36,0.02230050010871928
piecewise,1,20,9199,n/2,4599,37,0.024026962383126762
piecewise,1,20,9199,n/2,4599,38,0.02400521852576647
piecewise,1,20,9199,n/2,4599,39,0.02857577734290063
piecewise,1,20,9199,n/2,4599,40,0.026212220047836483
piecewise,1,20,9199,n/2,4599,41,0.028362687540769736
piecewise,1,20,9199,n/2,4599,42,0.028401826484018258
piecewise,1,20,9199,n/2,4599,43,0.021839530332681028
piecewise,1,20,9199,n/2,4599,44,0.02227005870841488
piecewise,1,20,9199,n/2,4599,45,0.02664927158077843
piecewise,1,20,9199,n/2,4599,46,0.025085888236573168
piecewise,1,20,9199,n/2,4599,47,0.026879756468797558
piecewise,1,20,9199,n/2,4599,48,0.021206784083496407
piecewise,1,20,9199,n/2,4599,49,0.019054142204827127
