dist,bin_size_ms,k,n_theory,n_label,n,seed,tvd
zipf,0.5,39,16799,n/4,4199,1,0.013241406942742881
zipf,0.5,39,16799,n/4,4199,2,0.01968345594792953
zipf,0.5,39,16799,n/4,4199,3,0.01763842301554161
zipf,0.5,39,16799,n/4,4199,4,0.016686822267846006
zipf,0.5,39,16799,n/4,4199,5,0.021019834745026635
zipf,0.5,39,16799,n/4,4199,6,0.019249057462237686
zipf,0.5,39,16799,n/4,4199,7,0.018127775089155404
zipf,0.5,39,16799,n/4,4199,8,0.024624102958165764
zipf,0.5,39,16799,n/4,4199,9,0.013887887872436664
zipf,0.5,39,16799,n/4,4199,10,0.023287592027989336
zipf,0.5,39,16799,n/4,4199,11,0.022928451171654884
zipf,0.5,39,16799,n/4,4199,12,0.020821970377136217
zipf,0.5,39,16799,n/4,4199,13,0.022471669064388085
zipf,0.5,39,16799,n/4,4199,14,0.017498584224834086
zipf,0.5,39,16799,n/4,4199,15,0.02775251033680332
zipf,0.5,39,16799,n/4,4199,16,0.020925558811986385
zipf,0.5,39,16799,n/4,4199,17,0.0194977636533463
zipf,0.5,39,16799,n/4,4199,18,0.019063568949852245
zipf,0.5,39,16799,n/4,4199,19,0.016173038734879814
zipf,0.5,39,16799,n/4,4199,20,0.020403955098180344
zipf,0.5,39,16799,n/4,4199,21,0.026018188311380794
zipf,0.5,39,16799,n/4,4199,22,0.01896270560155691
zipf,0.5,39,16799,n/4,4199,23,0.025196289098611626
zipf,0.5,39,16799,n/4,4199,24,0.020540034586960767
zipf,0.5,39,16799,n/4,4199,25,0.01335488252824555
zipf,0.5,39,16799,n/4,4199,26,0.013845534798887761
zipf,0.5,39,16799,n/4,4199,27,0.02144645657794091
zipf,0.5,39,16799,n/4,4199,28,0.014034573474409208
zipf,0.5,39,16799,n/4,4199,29,0.018737491719948884
zipf,0.5,39,16799,n/4,4199,30,0.011762212669700577
zipf,0.5,39,16799,n/4,4199,31,0.014459932983287939
zipf,0.5,39,16799,n/4,4199,32,0.01281499309405857
zipf,0.5,39,16799,n/4,4199,33,0.016957367573527442
zipf,0.5,39,16799,n/4,4199,34,0.01792932459006769
zipf,0.5,39,16799,n/4,4199,35,0.02009380224900433
zipf,0.5,39,16799,n/4,4199,36,0.02054639804148899
