dist,bin_size_ms,k,n_theory,n_label,n,seed,tvd
zipf,0.01,1901,761599,n/4,190399,1,0.002462568811936887
zipf,0.01,1901,761599,n/4,190399,2,0.002627165125527092
zipf,0.01,1901,761599,n/4,190399,3,0.0025728774796936263
zipf,0.01,1901,761599,n/4,190399,4,0.002944081938347951
zipf,0.01,1901,761599,n/4,190399,5,0.002394613106909701
zipf,0.01,1901,761599,n/4,190399,6,0.002492307096273696
zipf,0.01,1901,761599,n/4,190399,7,0.002980660050491164
zipf,0.01,1901,761599,n/4,190399,8,0.0029214075169551918
zipf,0.01,1901,761599,n/4,190399,9,0.002569681851107594
zipf,0.01,1901,761599,n/4,190399,10,0.0033223019842189964
zipf,0.01,1901,761599,n/4,190399,11,0.002750494282425933
zipf,0.01,1901,761599,n/4,190399,12,0.0031965417693261473
zipf,0.01,1901,761599,n/4,190399,13,0.003025999305701284
zipf,0.01,1901,761599,n/4,190399,14,0.0027306463834427183
zipf,0.01,1901,761599,n/4,190399,15,0.003576356091392552
zipf,0.01,1901,761599,n/4,190399,16,0.003016654342683685
zipf,0.01,1901,761599,n/4,190399,17,0.0043575258653024765
zipf,0.01,1901,761599,n/4,190399,18,0.0028779420023772265
zipf,0.01,1901,761599,n/4,190399,19,0.003907062207358356
zipf,0.01,1901,761599,n/4,190399,20,0.003421718041611049
zipf,0.01,1901,761599,n/4,190399,21,0.002419223530291713
zipf,0.01,1901,761599,n/4,190399,22,0.0029945596660548245
zipf,0.01,1901,761599,n/4,190399,23,0.0027581179203183606
zipf,0.01,1901,761599,n/4,190399,24,0.002902435376234627
zipf,0.01,1901,761599,n/4,190399,25,0.0032550387565307612
zipf,0.01,1901,761599,n/4,190399,26,0.0034960252772424467
zipf,0.01,1901,761599,n/4,190399,27,0.004108984377014414
zipf,0.01,1901,761599,n/4,190399,28,0.0017221420261768986
zipf,0.01,1901,761599,n/4,190399,29,0.0028695930430908388
zipf,0.01,1901,761599,n/4,190399,30,0.0032368092580643544
zipf,0.01,1901,761599,n/4,190399,31,0.003119040489661679
zipf,0.01,1901,761599,n/4,190399,32,0.0039564058262675575
zipf,0.01,1901,761599,n/4,190399,33,0.003298033707016597
zipf,0.01,1901,761599,n/4,190399,34,0.002070511601104278
zipf,0.01,1901,761599,n/4,190399,35,0.0028585416778514738
zipf,0.01,1901,761599,n/4,190399,36,0.004237097736100081
zipf,0.01,1901,761599,n/4,190399,37,0.0033150831029800437
zipf,0.01,1901,761599,n/4,190399,38,0.0034169448374153934
zipf,0.01,1901,761599,n/4,190399,39,0.002777126090502812
zipf,0.01,1901,761599,n/4,190399,40,0.003013905499228238
zipf,0.01,1901,761599,n/4,190399,41,0.003798274369328982
zipf,0.01,1901,761599,n/4,190399,42,0.002319913374725234
zipf,0.01,1901,761599,n/4,190399,43,0.002384384889737136
zipf,0.01,1901,761599,n/4,190399,44,0.002272837478290187
zipf,0.01,1901,761599,n/4,190399,45,0.002507372316592729
zipf,0.01,1901,761599,n/4,190399,46,0.0022267801934062856
