dist,bin_size_ms,k,n_theory,n_label,n,seed,tvd
zipf,0.1,191,77599,n/4,19399,1,0.009018343730319903
zipf,0.1,191,77599,n/4,19399,2,0.0076469603684484405
zipf,0.1,191,77599,n/4,19399,3,0.00856114481156002
zipf,0.1,191,77599,n/4,19399,4,0.00750799237264676
zipf,0.1,191,77599,n/4,19399,5,0.007406364824668501
zipf,0.1,191,77599,n/4,19399,6,0.008508186990182715
zipf,0.1,191,77599,n/4,19399,7,0.011211104000502356
zipf,0.1,191,77599,n/4,19399,8,0.010265023597035816
zipf,0.1,191,77599,n/4,19399,9,0.006808443283259538
zipf,0.1,191,77599,n/4,19399,10,0.00971352311494881
zipf,0.1,191,77599,n/4,19399,11,0.011669001338456688
zipf,0.1,191,77599,n/4,19399,12,0.011021806437211372
zipf,0.1,191,77599,n/4,19399,13,0.011102886155637592
zipf,0.1,191,77599,n/4,19399,14,0.009877290571925941
zipf,0.1,191,77599,n/4,19399,15,0.01352772460229482
zipf,0.1,191,77599,n/4,19399,16,0.01154405391801257
zipf,0.1,191,77599,n/4,19399,17,0.009296189055197072
zipf,0.1,191,77599,n/4,19399,18,0.006464926132580007
zipf,0.1,191,77599,n/4,19399,19,0.01139884208876668
zipf,0.1,191,77599,n/4,19399,20,0.010635538481804999
zipf,0.1,191,77599,n/4,19399,21,0.01049955700471623
zipf,0.1,191,77599,n/4,19399,22,0.008381195645691975
zipf,0.1,191,77599,n/4,19399,23,0.009518269473697553
zipf,0.1,191,77599,n/4,19399,24,0.009128827097981998
zipf,0.1,191,77599,n/4,19399,25,0.006768550242844881
zipf,0.1,191,77599,n/4,19399,26,0.008619970967079728
zipf,0.1,191,77599,n/4,19399,27,0.005974262628957939
zipf,0.1,191,77599,n/4,19399,28,0.008643459717359098
zipf,0.1,191,77599,n/4,19399,29,0.010798847592998501
zipf,0.1,191,77599,n/4,19399,30,0.010216189427113491
zipf,0.1,191,77599,n/4,19399,31,0.005826841586921056
zipf,0.1,191,77599,n/4,19399,32,0.008596900936025628
zipf,0.1,191,77599,n/4,19399,33,0.011894845423501938
zipf,0.1,191,77599,n/4,19399,34,0.009301124819901519
zipf,0.1,191,77599,n/4,19399,35,0.010017232355712594
zipf,0.1,191,77599,n/4,19399,36,0.008268385499097397
zipf,0.1,191,77599,n/4,19399,37,0.008165105200217328
zipf,0.1,191,77599,n/4,19399,38,0.011254318491132289
zipf,0.1,191,77599,n/4,19399,39,0.00787641794893337
zipf,0.1,191,77599,n/4,19399,40,0.011718230327238083
zipf,0.1,191,77599,n/4,19399,41,0.011949760979735087
zipf,0.1,191,77599,n/4,19399,42,0.0063284825408805945
zipf,0.1,191,77599,n/4,19399,43,0.008863754975179423
zipf,0.1,191,77599,n/4,19399,44,0.010785340774355102
zipf,0.1,191,77599,n/4,19399,45,0.009493759822721836
zipf,0.1,191,77599,n/4,19399,46,0.009007026235612527
zipf,0.1,191,77599,n/4,19399,47,0.014343490267690707
zipf,0.1,191,77599,n/4,19399,48,0.00801148423626506
zipf,0.1,191,77599,n/4,19399,49,0.007058192452146426
zipf,0.1,191,77599,n/4,19399,50,0.010161018736428159
zipf,0.1,191,77599,n/2,38799,1,0.005779786462921016
zipf,0.1,191,77599,n/2,38799,2,0.00588851918715067
zipf,0.1,191,77599,n/2,38799,3,0.004384524629878167
zipf,0.1,191,77599,n/2,38799,4,0.006332462230000949
zipf,0.1,191,77599,n/2,38799,5,0.004856478901192651
zipf,0.1,191,77599,n/2,38799,6,0.006378179888886169
zipf,0.1,191,77599,n/2,38799,7,0.007574707422853287
zipf,0.1,191,77599,n/2,38799,8,0.00694497466418878
zipf,0.1,191,77599,n/2,38799,9,0.004675793336354974
zipf,0.1,191,77599,n/2,38799,10,0.008258860350750852
zipf,0.1,191,77599,n/2,38799,11,0.0046388075150357875
zipf,0.1,191,77599,n/2,38799,12,0.0073663489766518896
zipf,0.1,191,77599,n/2,38799,13,0.007473758331265477
zipf,0.1,191,77599,n/2,38799,14,0.005354776613321196
zipf,0.1,191,77599,n/2,38799,15,0.007692415779917649
zipf,0.1,191,77599,n/2,38799,16,0.00405514714163138
zipf,0.1,191,77599,n/2,38799,17,0.007978751559441274
zipf,0.1,191,77599,n/2,38799,18,0.008313175268354782
zipf,0.1,191,77599,n/2,38799,19,0.007636714921197425
zipf,0.1,191,77599,n/2,38799,20,0.006773075025462259
zipf,0.1,191,77599,n/2,38799,21,0.0070742426232002845
zipf,0.1,191,77599,n/2,38799,22,0.0053107582542071576
zipf,0.1,191,77599,n/2,38799,23,0.008954072371033087
zipf,0.1,191,77599,n/2,38799,24,0.006137078524039173
zipf,0.1,191,77599,n/2,38799,25,0.00789998234440733
zipf,0.1,191,77599,n/2,38799,26,0.005651687578568427
zipf,0.1,191,77599,n/2,38799,27,0.0072513948682959364
zipf,0.1,191,77599,n/2,38799,28,0.005348715655675748
zipf,0.1,191,77599,n/2,38799,29,0.004897100652115724
zipf,0.1,191,77599,n/2,38799,30,0.0054901193581327525
zipf,0.1,191,77599,n/2,38799,31,0.007021755708640747
zipf,0.1,191,77599,n/2,38799,32,0.004200634301993163
zipf,0.1,191,77599,n/2,38799,33,0.005323110814524134
zipf,0.1,191,77599,n/2,38799,34,0.0064314155969233434
zipf,0.1,191,77599,n/2,38799,35,0.006302945052638396
zipf,0.1,191,77599,n/2,38799,36,0.008537591535253675
zipf,0.1,191,77599,n/2,38799,37,0.0071054046369426185
zipf,0.1,191,77599,n/2,38799,38,0.006744205788535286
zipf,0.1,191,77599,n/2,38799,39,0.004389334341753458
zipf,0.1,191,77599,n/2,38799,40,0.006225175479954372
zipf,0.1,191,77599,n/2,38799,41,0.0061520880407966855
zipf,0.1,191,77599,n/2,38799,42,0.005253846314378681
zipf,0.1,191,77599,n/2,38799,43,0.007885579904265133
zipf,0.1,191,77599,n/2,38799,44,0.006043709578473376
zipf,0.1,191,77599,n/2,38799,45,0.006394572054957984
zipf,0.1,191,77599,n/2,38799,46,0.004577142603939695
zipf,0.1,191,77599,n/2,38799,47,0.007953904242171402
zipf,0.1,191,77599,n/2,38799,48,0.007805645536592852
zipf,0.1,191,77599,n/2,38799,49,0.006467837578656462
zipf,0.1,191,77599,n/2,38799,50,0.00604227859867831
zipf,0.1,191,77599,n,77599,1,0.0041326006283510875
zipf,0.1,191,77599,n,77599,2,0.0046604092648121695
zipf,0.1,191,77599,n,77599,3,0.003426739625150765
zipf,0.1,191,77599,n,77599,4,0.0033809196455672377
zipf,0.1,191,77599,n,77599,5,0.0046426430545872446
zipf,0.1,191,77599,n,77599,6,0.0037841306889399716
zipf,0.1,191,77599,n,77599,7,0.0030904024960461216
zipf,0.1,191,77599,n,77599,8,0.0037835776464675256
zipf,0.1,191,77599,n,77599,9,0.004128248511488933
zipf,0.1,191,77599,n,77599,10,0.005163876310141121
zipf,0.1,191,77599,n,77599,11,0.003006388276814063
zipf,0.1,191,77599,n,77599,12,0.005573960788790246
zipf,0.1,191,77599,n,77599,13,0.005883349291403911
zipf,0.1,191,77599,n,77599,14,0.002657369325467561
zipf,0.1,191,77599,n,77599,15,0.0040505199609673255
zipf,0.1,191,77599,n,77599,16,0.005227248685493046
zipf,0.1,191,77599,n,77599,17,0.006400494579576621
zipf,0.1,191,77599,n,77599,18,0.00577540588176874
zipf,0.1,191,77599,n,77599,19,0.003137165277632058
zipf,0.1,191,77599,n,77599,20,0.005096861467385225
zipf,0.1,191,77599,n,77599,21,0.0043116806773822085
zipf,0.1,191,77599,n,77599,22,0.0037030109526016417
zipf,0.1,191,77599,n,77599,23,0.0032355559385579607
zipf,0.1,191,77599,n,77599,24,0.00507897189728815
zipf,0.1,191,77599,n,77599,25,0.0054218589433135496
zipf,0.1,191,77599,n,77599,26,0.004443492173846054
zipf,0.1,191,77599,n,77599,27,0.003687640207297524
zipf,0.1,191,77599,n,77599,28,0.003928564347686808
zipf,0.1,191,77599,n,77599,29,0.005237610869103206
zipf,0.1,191,77599,n,77599,30,0.005587093857606451
zipf,0.1,191,77599,n,77599,31,0.005002202869749528
zipf,0.1,191,77599,n,77599,32,0.0032002871323089164
zipf,0.1,191,77599,n,77599,33,0.003987133612223968
zipf,0.1,191,77599,n,77599,34,0.004001881219942303
zipf,0.1,191,77599,n,77599,35,0.004526304856407022
zipf,0.1,191,77599,n,77599,36,0.004649780909411002
zipf,0.1,191,77599,n,77599,37,0.00551422121764655
zipf,0.1,191,77599,n,77599,38,0.006002571516173583
zipf,0.1,191,77599,n,77599,39,0.004510569399618528
zipf,0.1,191,77599,n,77599,40,0.004504587831848518
zipf,0.1,191,77599,n,77599,41,0.00431556807243995
zipf,0.1,191,77599,n,77599,42,0.004323409178773396
zipf,0.1,191,77599,n,77599,43,0.00624240403599003
zipf,0.1,191,77599,n,77599,44,0.0035027919834305817
zipf,0.1,191,77599,n,77599,45,0.004197008571881111
zipf,0.1,191,77599,n,77599,46,0.003203867646611434
zipf,0.1,191,77599,n,77599,47,0.005761855898382167
zipf,0.1,191,77599,n,77599,48,0.006422661643261119
zipf,0.1,191,77599,n,77599,49,0.004179797654606994
zipf,0.1,191,77599,n,77599,50,0.006628742950178679
zipf,0.1,191,77599,2n,155198,1,0.0025117404098112437
zipf,0.1,191,77599,2n,155198,2,0.0034019805408528896
zipf,0.1,191,77599,2n,155198,3,0.0025342595195063655
zipf,0.1,191,77599,2n,155198,4,0.0034109947841684026
zipf,0.1,191,77599,2n,155198,5,0.0029072032165565593
zipf,0.1,191,77599,2n,155198,6,0.003195583785189914
zipf,0.1,191,77599,2n,155198,7,0.0032132480362606626
