dist,bin_size_ms,k,n_theory,n_label,n,seed,tvd
zipf,5,4,2799,n/4,699,1,0.005679469933019073
zipf,5,4,2799,n/4,699,2,0.011770136202500186
zipf,5,4,2799,n/4,699,3,0.017124391249185043
zipf,5,4,2799,n/4,699,4,0.013200751367020964
zipf,5,4,2799,n/4,699,5,0.01283254575562279
zipf,5,4,2799,n/4,699,6,0.02607628784770767
zipf,5,4,2799,n/4,699,7,0.011918320548933409
zipf,5,4,2799,n/4,699,8,0.027329872472327404
zipf,5,4,2799,n/4,699,9,0.024468642143285903
zipf,5,4,2799,n/4,699,10,0.008626681712188352
zipf,5,4,2799,n/4,699,11,0.014454335991640687
zipf,5,4,2799,n/4,699,12,0.019880427956857127
zipf,5,4,2799,n/4,699,13,0.017315566320682187
zipf,5,4,2799,n/4,699,14,0.01053069610947661
zipf,5,4,2799,n/4,699,15,0.008731875333557751
zipf,5,4,2799,n/4,699,16,0.012832545755622825
zipf,5,4,2799,n/4,699,17,0.01712439124918502
zipf,5,4,2799,n/4,699,18,0.011487912041229844
zipf,5,4,2799,n/4,699,19,0.0017558300508550007
zipf,5,4,2799,n/4,699,20,0.00934973184738056
zipf,5,4,2799,n/4,699,21,0.02713869740083026
zipf,5,4,2799,n/4,699,22,0.028760487636848124
zipf,5,4,2799,n/4,699,23,0.003525804633306092
zipf,5,4,2799,n/4,699,24,0.019262571443034313
zipf,5,4,2799,n/4,699,25,0.008392515915627358
zipf,5,4,2799,n/4,699,26,0.017933422834505046
zipf,5,4,2799,n/4,699,27,0.022741658285898622
zipf,5,4,2799,n/4,699,28,0.0513539615763135
zipf,5,4,2799,n/4,699,29,0.01665099201641751
zipf,5,4,2799,n/4,699,30,0.01650280766998432
zipf,5,4,2799,n/4,699,31,0.008774866058621546
zipf,5,4,2799,n/4,699,32,0.009689091265310925
zipf,5,4,2799,n/4,699,33,0.021607411814244408
zipf,5,4,2799,n/4,699,34,0.029851743383438507
zipf,5,4,2799,n/4,699,35,0.01892321202510394
zipf,5,4,2799,n/4,699,36,0.017210372699312804
zipf,5,4,2799,n/4,699,37,0.012109495620430595
zipf,5,4,2799,n/4,699,38,0.012832545755622822
zipf,5,4,2799,n/4,699,39,0.029717703568601386
zipf,5,4,2799,n/4,699,40,0.008258476100790222
zipf,5,4,2799,n/4,699,41,0.010780347011901352
zipf,5,4,2799,n/4,699,42,0.00873187533355775
zipf,5,4,2799,n/4,699,43,0.008731875333557746
zipf,5,4,2799,n/4,699,44,0.013540110784951317
zipf,5,4,2799,n/4,699,45,0.014822541603038841
zipf,5,4,2799,n/4,699,46,0.01354011078495133
zipf,5,4,2799,n/4,699,47,0.008908905873458717
zipf,5,4,2799,n/4,699,48,0.010678880455909853
zipf,5,4,2799,n/4,699,49,0.018746181485202962
zipf,5,4,2799,n/4,699,50,0.016401341113992808
zipf,5,4,2799,n/2,1399,1,0.007635793098082468
zipf,5,4,2799,n/2,1399,2,0.016433270978642334
zipf,5,4,2799,n/2,1399,3,0.010494978230319736
zipf,5,4,2799,n/2,1399,4,0.008570511864989729
zipf,5,4,2799,n/2,1399,5,0.007204164150531926
zipf,5,4,2799,n/2,1399,6,0.01259020929128134
zipf,5,4,2799,n/2,1399,7,0.007204164150531911
zipf,5,4,2799,n/2,1399,8,0.029589814940941324
zipf,5,4,2799,n/2,1399,9,0.011443784060671437
zipf,5,4,2799,n/2,1399,10,0.024019906288508294
zipf,5,4,2799,n/2,1399,11,0.01958266697811071
zipf,5,4,2799,n/2,1399,12,0.0023643113330260226
zipf,5,4,2799,n/2,1399,13,0.020297463261170053
zipf,5,4,2799,n/2,1399,14,0.010728987777612118
zipf,5,4,2799,n/2,1399,15,0.005774571584413251
zipf,5,4,2799,n/2,1399,16,0.018796409823245038
zipf,5,4,2799,n/2,1399,17,0.014572049464973114
zipf,5,4,2799,n/2,1399,18,0.011380539209010635
zipf,5,4,2799,n/2,1399,19,0.004232576378417374
zipf,5,4,2799,n/2,1399,20,0.010227070446678603
zipf,5,4,2799,n/2,1399,21,0.011209774513379116
zipf,5,4,2799,n/2,1399,22,0.01600868556281407
zipf,5,4,2799,n/2,1399,23,0.012434704147517432
zipf,5,4,2799,n/2,1399,24,0.01307803955877042
zipf,5,4,2799,n/2,1399,25,0.00863375671665055
zipf,5,4,2799,n/2,1399,26,0.013078039558770408
zipf,5,4,2799,n/2,1399,27,0.009236150359832667
zipf,5,4,2799,n/2,1399,28,0.02094079867242303
zipf,5,4,2799,n/2,1399,29,0.01242766061579515
zipf,5,4,2799,n/2,1399,30,0.01687194345791502
zipf,5,4,2799,n/2,1399,31,0.01709890947348524
zipf,5,4,2799,n/2,1399,32,0.010665742925951278
zipf,5,4,2799,n/2,1399,33,0.005725413796196852
zipf,5,4,2799,n/2,1399,34,0.018640904679481166
zipf,5,4,2799,n/2,1399,35,0.025229576370778987
zipf,5,4,2799,n/2,1399,36,0.011648446992651756
zipf,5,4,2799,n/2,1399,37,0.011005111581398792
zipf,5,4,2799,n/2,1399,38,0.0057113267327524395
zipf,5,4,2799,n/2,1399,39,0.018372996895840016
zipf,5,4,2799,n/2,1399,40,0.0036301827352352347
zipf,5,4,2799,n/2,1399,41,0.0097954414991281
zipf,5,4,2799,n/2,1399,42,0.003517780095358013
zipf,5,4,2799,n/2,1399,43,0.0035177800953580026
zipf,5,4,2799,n/2,1399,44,0.008584598928434137
zipf,5,4,2799,n/2,1399,45,0.01220773813194721
zipf,5,4,2799,n/2,1399,46,0.009950946642891973
zipf,5,4,2799,n/2,1399,47,0.01615714717485567
zipf,5,4,2799,n/2,1399,48,0.010014191494552797
zipf,5,4,2799,n/2,1399,49,0.009575519015280141
zipf,5,4,2799,n/2,1399,50,0.00929939521149348
zipf,5,4,2799,n,2799,1,0.007965694166995971
zipf,5,4,2799,n,2799,2,0.012302208509133336
zipf,5,4,2799,n,2799,3,0.009394775981929874
zipf,5,4,2799,n,2799,4,0.008686919036300478
zipf,5,4,2799,n,2799,5,0.008776748261141764
zipf,5,4,2799,n,2799,6,0.01397613263110376
zipf,5,4,2799,n,2799,7,0.007657692610598161
zipf,5,4,2799,n,2799,8,0.016827612299134036
zipf,5,4,2799,n,2799,9,0.011783241011367258
zipf,5,4,2799,n,2799,10,0.010255098973411337
zipf,5,4,2799,n,2799,11,0.017499568271102862
zipf,5,4,2799,n,2799,12,0.004489502816340064
zipf,5,4,2799,n,2799,13,0.007895850955797106
zipf,5,4,2799,n,2799,14,0.008253121409530583
zipf,5,4,2799,n,2799,15,0.007853266020298998
zipf,5,4,2799,n,2799,16,0.01001025666637481
zipf,5,4,2799,n,2799,17,0.010205830076075702
zipf,5,4,2799,n,2799,18,0.010612369427144832
zipf,5,4,2799,n,2799,19,0.002543478111632502
zipf,5,4,2799,n,2799,20,0.00842616176924583
zipf,5,4,2799,n,2799,21,0.010116000851234342
zipf,5,4,2799,n,2799,22,0.007251153259529023
zipf,5,4,2799,n,2799,23,0.004435574565159285
zipf,5,4,2799,n,2799,24,0.009437360917427967
zipf,5,4,2799,n,2799,25,0.005828755406432634
zipf,5,4,2799,n,2799,26,0.004750260083394667
zipf,5,4,2799,n,2799,27,0.009848559622342186
zipf,5,4,2799,n,2799,28,0.00965298621264134
zipf,5,4,2799,n,2799,29,0.008174635500371777
zipf,5,4,2799,n,2799,30,0.009610401277143235
zipf,5,4,2799,n,2799,31,0.01775777850181432
zipf,5,4,2799,n,2799,32,0.003466960352475264
zipf,5,4,2799,n,2799,33,0.0028940646035284755
zipf,5,4,2799,n,2799,34,0.01082385779686379
zipf,5,4,2799,n,2799,35,0.018733076676335916
zipf,5,4,2799,n,2799,36,0.0062286107956642245
zipf,5,4,2799,n,2799,37,0.0036086055109954326
zipf,5,4,2799,n,2799,38,0.007396935343543522
zipf,5,4,2799,n,2799,39,0.006997079954311909
zipf,5,4,2799,n,2799,40,0.008729503971798565
zipf,5,4,2799,n,2799,41,0.0037277176195299154
zipf,5,4,2799,n,2799,42,0.006437552129040009
zipf,5,4,2799,n,2799,43,0.008729503971798558
zipf,5,4,2799,n,2799,44,0.0059678535286095905
zipf,5,4,2799,n,2799,45,0.012855052372567661
zipf,5,4,2799,n,2799,46,0.002655906258329446
zipf,5,4,2799,n,2799,47,0.017512936194777805
zipf,5,4,2799,n,2799,48,0.002186207657899057
zipf,5,4,2799,n,2799,49,0.012497781918834197
zipf,5,4,2799,n,2799,50,0.002031194575703837
zipf,5,4,2799,2n,5598,1,0.002428002134127076
zipf,5,4,2799,2n,5598,2,0.012480843736000093
zipf,5,4,2799,2n,5598,3,0.0014357657767713472
