dist,bin_size_ms,k,n_theory,n_label,n,seed,tvd
zipf,2,10,5199,n/4,1299,1,0.022477890514208638
zipf,2,10,5199,n/4,1299,2,0.015384477308327819
zipf,2,10,5199,n/4,1299,3,0.0243476286841198
zipf,2,10,5199,n/4,1299,4,0.02936047464547926
zipf,2,10,5199,n/4,1299,5,0.0395551163605487
zipf,2,10,5199,n/4,1299,6,0.020095785244114126
zipf,2,10,5199,n/4,1299,7,0.014331768816526085
zipf,2,10,5199,n/4,1299,8,0.03355497443669748
zipf,2,10,5199,n/4,1299,9,0.013261869326653901
zipf,2,10,5199,n/4,1299,10,0.03073291175561163
zipf,2,10,5199,n/4,1299,11,0.02553892973974101
zipf,2,10,5199,n/4,1299,12,0.02064692094193162
zipf,2,10,5199,n/4,1299,13,0.020547495188401394
zipf,2,10,5199,n/4,1299,14,0.036134036876933964
zipf,2,10,5199,n/4,1299,15,0.029092099187146565
zipf,2,10,5199,n/4,1299,16,0.03265683367838855
zipf,2,10,5199,n/4,1299,17,0.01619602250943688
zipf,2,10,5199,n/4,1299,18,0.03104516302164119
zipf,2,10,5199,n/4,1299,19,0.014478354562004046
zipf,2,10,5199,n/4,1299,20,0.013249488757423399
zipf,2,10,5199,n/4,1299,21,0.019857641615171173
zipf,2,10,5199,n/4,1299,22,0.02240645027037307
zipf,2,10,5199,n/4,1299,23,0.024728103978629148
zipf,2,10,5199,n/4,1299,24,0.04149738293334633
zipf,2,10,5199,n/4,1299,25,0.018929664767718502
zipf,2,10,5199,n/4,1299,26,0.014524886377182106
zipf,2,10,5199,n/4,1299,27,0.024019968026033102
zipf,2,10,5199,n/4,1299,28,0.02422483749440356
zipf,2,10,5199,n/4,1299,29,0.03930952180693758
zipf,2,10,5199,n/4,1299,30,0.02184940319265915
zipf,2,10,5199,n/4,1299,31,0.039112688665160336
zipf,2,10,5199,n/4,1299,32,0.021002503352424165
zipf,2,10,5199,n/4,1299,33,0.020933392666245915
zipf,2,10,5199,n/4,1299,34,0.023200564914920098
zipf,2,10,5199,n/4,1299,35,0.02441743539449949
zipf,2,10,5199,n/4,1299,36,0.02293188572840491
zipf,2,10,5199,n/4,1299,37,0.022946406909964023
zipf,2,10,5199,n/4,1299,38,0.017585676122341624
zipf,2,10,5199,n/4,1299,39,0.022822397560514875
zipf,2,10,5199,n/4,1299,40,0.016338236169904808
zipf,2,10,5199,n/4,1299,41,0.0219742820355184
zipf,2,10,5199,n/4,1299,42,0.014483593494664247
zipf,2,10,5199,n/4,1299,43,0.019319812877774824
zipf,2,10,5199,n/4,1299,44,0.01538989589115965
