dist,bin_size_ms,k,n_theory,n_label,n,seed,tvd
binomial,10,3,2399,n/4,599,1,0.013808041860742776
binomial,10,3,2399,n/4,599,2,0.0004524492063187613
binomial,10,3,2399,n/4,599,3,0.003791347369924758
binomial,10,3,2399,n/4,599,4,0.03627638426766375
binomial,10,3,2399,n/4,599,5,0.02549418543336382
binomial,10,3,2399,n/4,599,6,0.01624299528602774
binomial,10,3,2399,n/4,599,7,0.01624299528602774
binomial,10,3,2399,n/4,599,8,0.0004524492063187613
binomial,10,3,2399,n/4,599,9,0.006226300795209666
binomial,10,3,2399,n/4,599,10,0.0021218982881217596
binomial,10,3,2399,n/4,599,11,0.020485838187954825
binomial,10,3,2399,n/4,599,12,0.018816389106151826
binomial,10,3,2399,n/4,599,13,0.0004524492063187613
binomial,10,3,2399,n/4,599,14,0.004556851713406668
binomial,10,3,2399,n/4,599,15,0.027929138858648728
binomial,10,3,2399,n/4,599,16,0.009565198958815718
binomial,10,3,2399,n/4,599,17,0.022155287269757823
binomial,10,3,2399,n/4,599,18,0.015477490942545774
binomial,10,3,2399,n/4,599,19,0.017912444367830738
binomial,10,3,2399,n/4,599,20,0.03551087992418184
binomial,10,3,2399,n/4,599,21,0.022155287269757823
binomial,10,3,2399,n/4,599,22,0.012138592778939777
binomial,10,3,2399,n/4,599,23,0.027929138858648728
binomial,10,3,2399,n/4,599,24,0.015477490942545774
binomial,10,3,2399,n/4,599,25,0.019581893449633736
binomial,10,3,2399,n/4,599,26,0.0028874026316036694
binomial,10,3,2399,n/4,599,27,0.04462362967667882
binomial,10,3,2399,n/4,599,28,0.0412847315130728
binomial,10,3,2399,n/4,599,29,0.010469143697136751
binomial,10,3,2399,n/4,599,30,0.019581893449633736
binomial,10,3,2399,n/4,599,31,0.009565198958815718
binomial,10,3,2399,n/4,599,32,0.020485838187954825
binomial,10,3,2399,n/4,599,33,0.010469143697136751
binomial,10,3,2399,n/4,599,34,0.005460796451727756
binomial,10,3,2399,n/4,599,35,0.03384143084237884
binomial,10,3,2399,n/4,599,36,0.012138592778939777
binomial,10,3,2399,n/4,599,37,0.04719702349680291
binomial,10,3,2399,n/4,599,38,0.02549418543336382
binomial,10,3,2399,n/4,599,39,0.0028874026316036694
binomial,10,3,2399,n/4,599,40,0.018816389106151826
binomial,10,3,2399,n/4,599,41,0.017912444367830738
binomial,10,3,2399,n/4,599,42,0.006226300795209666
binomial,10,3,2399,n/4,599,43,0.011234648040618717
binomial,10,3,2399,n/4,599,44,0.015477490942545774
binomial,10,3,2399,n/4,599,45,0.029598587940451726
binomial,10,3,2399,n/4,599,46,0.028833083596969844
binomial,10,3,2399,n/4,599,47,0.022920791613239733
binomial,10,3,2399,n/4,599,48,0.0021218982881217596
binomial,10,3,2399,n/4,599,49,0.005460796451727756
binomial,10,3,2399,n/4,599,50,0.0004524492063187613
binomial,10,3,2399,n/2,1199,1,0.0007264476900204486
binomial,10,3,2399,n/2,1199,2,0.012402844687518372
binomial,10,3,2399,n/2,1199,3,0.004896589474841145
binomial,10,3,2399,n/2,1199,4,0.01907507154323146
binomial,10,3,2399,n/2,1199,5,0.015121044766614522
binomial,10,3,2399,n/2,1199,6,0.009900759616625981
binomial,10,3,2399,n/2,1199,7,0.006780761196973184
binomial,10,3,2399,n/2,1199,8,0.005946732840009045
binomial,10,3,2399,n/2,1199,9,0.007614789553937296
binomial,10,3,2399,n/2,1199,10,0.005112704483044878
binomial,10,3,2399,n/2,1199,11,0.023461328336255888
binomial,10,3,2399,n/2,1199,12,0.007614789553937296
binomial,10,3,2399,n/2,1199,13,0.014070901401446678
binomial,10,3,2399,n/2,1199,14,0.0007264476900204486
binomial,10,3,2399,n/2,1199,15,0.026581326755908685
binomial,10,3,2399,n/2,1199,16,0.009066731259661814
binomial,10,3,2399,n/2,1199,17,0.005946732840009045
binomial,10,3,2399,n/2,1199,18,0.001560476046984588
binomial,10,3,2399,n/2,1199,19,0.01073478797359012
binomial,10,3,2399,n/2,1199,20,0.02846549847804075
binomial,10,3,2399,n/2,1199,21,0.004062561117877006
binomial,10,3,2399,n/2,1199,22,0.01595507312357866
binomial,10,3,2399,n/2,1199,23,0.0032285327609128944
binomial,10,3,2399,n/2,1199,24,0.001560476046984588
binomial,10,3,2399,n/2,1199,25,0.024079241685016323
binomial,10,3,2399,n/2,1199,26,0.008232702902697675
binomial,10,3,2399,n/2,1199,27,0.017407014829303208
binomial,10,3,2399,n/2,1199,28,0.01490492975841079
binomial,10,3,2399,n/2,1199,29,0.012618959695722104
binomial,10,3,2399,n/2,1199,30,0.024079241685016323
binomial,10,3,2399,n/2,1199,31,0.017407014829303208
binomial,10,3,2399,n/2,1199,32,0.00010853434126006922
binomial,10,3,2399,n/2,1199,33,0.025129385050184194
binomial,10,3,2399,n/2,1199,34,0.004896589474841145
binomial,10,3,2399,n/2,1199,35,0.03430369697678967
binomial,10,3,2399,n/2,1199,36,0.0017765910551883757
binomial,10,3,2399,n/2,1199,37,0.001560476046984588
binomial,10,3,2399,n/2,1199,38,0.013452988052686271
binomial,10,3,2399,n/2,1199,39,0.001560476046984588
