dist,bin_size_ms,k,n_theory,n_label,n,seed,tvd
binomial,0.5,41,17599,n/4,4399,1,0.011312121829002401
binomial,0.5,41,17599,n/4,4399,2,0.024632413161291427
binomial,0.5,41,17599,n/4,4399,3,0.02208647215249835
binomial,0.5,41,17599,n/4,4399,4,0.023415626843264495
binomial,0.5,41,17599,n/4,4399,5,0.026873869526302427
binomial,0.5,41,17599,n/4,4399,6,0.013079107119349285
binomial,0.5,41,17599,n/4,4399,7,0.019266326906031268
binomial,0.5,41,17599,n/4,4399,8,0.024233338290329646
binomial,0.5,41,17599,n/4,4399,9,0.017504719393609352
binomial,0.5,41,17599,n/4,4399,10,0.03201872306835879
binomial,0.5,41,17599,n/4,4399,11,0.020955819600168884
binomial,0.5,41,17599,n/4,4399,12,0.01434210686012676
binomial,0.5,41,17599,n/4,4399,13,0.022325254944569172
binomial,0.5,41,17599,n/4,4399,14,0.018607455021848927
binomial,0.5,41,17599,n/4,4399,15,0.030156510611723038
binomial,0.5,41,17599,n/4,4399,16,0.01805814121711998
binomial,0.5,41,17599,n/4,4399,17,0.020489365980283232
binomial,0.5,41,17599,n/4,4399,18,0.017445511589214903
binomial,0.5,41,17599,n/4,4399,19,0.02059867648163511
binomial,0.5,41,17599,n/4,4399,20,0.02293103476713191
binomial,0.5,41,17599,n/4,4399,21,0.019927763890125207
binomial,0.5,41,17599,n/4,4399,22,0.022501428009678297
binomial,0.5,41,17599,n/4,4399,23,0.022606942674793393
binomial,0.5,41,17599,n/4,4399,24,0.01868063256154678
binomial,0.5,41,17599,n/4,4399,25,0.01634115282853462
binomial,0.5,41,17599,n/4,4399,26,0.011198196445819764
binomial,0.5,41,17599,n/4,4399,27,0.01993483872705222
binomial,0.5,41,17599,n/4,4399,28,0.023755833408349615
binomial,0.5,41,17599,n/4,4399,29,0.01644292997484675
binomial,0.5,41,17599,n/4,4399,30,0.016070538906922262
binomial,0.5,41,17599,n/4,4399,31,0.015616593834594444
binomial,0.5,41,17599,n/4,4399,32,0.018894402160783162
binomial,0.5,41,17599,n/4,4399,33,0.012292508998765824
binomial,0.5,41,17599,n/4,4399,34,0.011925103312650877
binomial,0.5,41,17599,n/4,4399,35,0.024873538406417053
binomial,0.5,41,17599,n/4,4399,36,0.0134344970293819
binomial,0.5,41,17599,n/4,4399,37,0.01878087849583391
binomial,0.5,41,17599,n/4,4399,38,0.018756291085304164
binomial,0.5,41,17599,n/4,4399,39,0.020150367605005923
binomial,0.5,41,17599,n/4,4399,40,0.02891125779825058
binomial,0.5,41,17599,n/4,4399,41,0.02487153306715202
binomial,0.5,41,17599,n/4,4399,42,0.021871843184089412
binomial,0.5,41,17599,n/4,4399,43,0.013589943124641474
binomial,0.5,41,17599,n/4,4399,44,0.01177287074646428
binomial,0.5,41,17599,n/4,4399,45,0.019179187435593117
binomial,0.5,41,17599,n/4,4399,46,0.025335367822354432
binomial,0.5,41,17599,n/4,4399,47,0.02356495416064123
binomial,0.5,41,17599,n/4,4399,48,0.021449227147710512
binomial,0.5,41,17599,n/4,4399,49,0.01690549822280707
binomial,0.5,41,17599,n/4,4399,50,0.009838952127167382
binomial,0.5,41,17599,n/2,8799,1,0.0095374498303364
binomial,0.5,41,17599,n/2,8799,2,0.01476428297138006
binomial,0.5,41,17599,n/2,8799,3,0.015339595808984443
binomial,0.5,41,17599,n/2,8799,4,0.016963891758676502
binomial,0.5,41,17599,n/2,8799,5,0.008721002842543141
binomial,0.5,41,17599,n/2,8799,6,0.00871289016198165
binomial,0.5,41,17599,n/2,8799,7,0.01802107761875984
binomial,0.5,41,17599,n/2,8799,8,0.020636612399760577
binomial,0.5,41,17599,n/2,8799,9,0.011404835293138234
binomial,0.5,41,17599,n/2,8799,10,0.01825744166321649
binomial,0.5,41,17599,n/2,8799,11,0.011667385333260852
binomial,0.5,41,17599,n/2,8799,12,0.008415658198401127
binomial,0.5,41,17599,n/2,8799,13,0.0135328745026389
binomial,0.5,41,17599,n/2,8799,14,0.011342478931078988
binomial,0.5,41,17599,n/2,8799,15,0.01635774778688415
binomial,0.5,41,17599,n/2,8799,16,0.012511496137984586
binomial,0.5,41,17599,n/2,8799,17,0.015380924297254382
binomial,0.5,41,17599,n/2,8799,18,0.01400085372916118
binomial,0.5,41,17599,n/2,8799,19,0.0120531389531473
binomial,0.5,41,17599,n/2,8799,20,0.015342811140530262
binomial,0.5,41,17599,n/2,8799,21,0.01312753582206674
binomial,0.5,41,17599,n/2,8799,22,0.01686637398058318
binomial,0.5,41,17599,n/2,8799,23,0.01663422446343584
binomial,0.5,41,17599,n/2,8799,24,0.019193469482276133
binomial,0.5,41,17599,n/2,8799,25,0.01454699252163599
binomial,0.5,41,17599,n/2,8799,26,0.011682347582610903
binomial,0.5,41,17599,n/2,8799,27,0.016588646656465176
binomial,0.5,41,17599,n/2,8799,28,0.013369648358214607
binomial,0.5,41,17599,n/2,8799,29,0.014196479871931818
binomial,0.5,41,17599,n/2,8799,30,0.009464208748357135
binomial,0.5,41,17599,n/2,8799,31,0.01454408478501152
binomial,0.5,41,17599,n/2,8799,32,0.014141051874118567
binomial,0.5,41,17599,n/2,8799,33,0.009994001873028017
binomial,0.5,41,17599,n/2,8799,34,0.013867187911860764
binomial,0.5,41,17599,n/2,8799,35,0.017712790880139204
binomial,0.5,41,17599,n/2,8799,36,0.013165910618727059
binomial,0.5,41,17599,n/2,8799,37,0.016678575792560702
binomial,0.5,41,17599,n/2,8799,38,0.010492085733120096
binomial,0.5,41,17599,n/2,8799,39,0.01291760684062252
binomial,0.5,41,17599,n/2,8799,40,0.016237134702612878
binomial,0.5,41,17599,n/2,8799,41,0.014048737630964267
binomial,0.5,41,17599,n/2,8799,42,0.010884723171264935
binomial,0.5,41,17599,n/2,8799,43,0.008320570940428923
binomial,0.5,41,17599,n/2,8799,44,0.009832138770790914
binomial,0.5,41,17599,n/2,8799,45,0.017660317115857256
binomial,0.5,41,17599,n/2,8799,46,0.014855723419518881
binomial,0.5,41,17599,n/2,8799,47,0.018662223247983716
binomial,0.5,41,17599,n/2,8799,48,0.012229088342031395
binomial,0.5,41,17599,n/2,8799,49,0.012154643542929808
binomial,0.5,41,17599,n/2,8799,50,0.008203399385941522
binomial,0.5,41,17599,n,17599,1,0.006646811836815463
binomial,0.5,41,17599,n,17599,2,0.009233205032196963
binomial,0.5,41,17599,n,17599,3,0.00905283871506615
binomial,0.5,41,17599,n,17599,4,0.009977281415345263
binomial,0.5,41,17599,n,17599,5,0.007964558517115257
binomial,0.5,41,17599,n,17599,6,0.013248061245087393
binomial,0.5,41,17599,n,17599,7,0.011969651964023748
binomial,0.5,41,17599,n,17599,8,0.011713548494784742
binomial,0.5,41,17599,n,17599,9,0.010595806593704866
binomial,0.5,41,17599,n,17599,10,0.010926498297338008
binomial,0.5,41,17599,n,17599,11,0.01112743290766188
binomial,0.5,41,17599,n,17599,12,0.009970659613304574
binomial,0.5,41,17599,n,17599,13,0.01166527948228344
