dist,bin_size_ms,k,n_theory,n_label,n,seed,tvd
binomial,0.01,2001,801599,n/4,200399,1,0.003170653292142652
binomial,0.01,2001,801599,n/4,200399,2,0.002827669827175292
binomial,0.01,2001,801599,n/4,200399,3,0.002497779052943708
binomial,0.01,2001,801599,n/4,200399,4,0.0038438795312428597
binomial,0.01,2001,801599,n/4,200399,5,0.0022717371248152846
binomial,0.01,2001,801599,n/4,200399,6,0.0021944619893559097
binomial,0.01,2001,801599,n/4,200399,7,0.0037700520931656274
binomial,0.01,2001,801599,n/4,200399,8,0.0029044702122443516
binomial,0.01,2001,801599,n/4,200399,9,0.0022577311007689156
binomial,0.01,2001,801599,n/4,200399,10,0.0037189635051027396
binomial,0.01,2001,801599,n/4,200399,11,0.0023491261306982543
binomial,0.01,2001,801599,n/4,200399,12,0.0034092942012477964
binomial,0.01,2001,801599,n/4,200399,13,0.0029924192437107023
binomial,0.01,2001,801599,n/4,200399,14,0.002840674454880676
binomial,0.01,2001,801599,n/4,200399,15,0.0019794380573991653
binomial,0.01,2001,801599,n/4,200399,16,0.00239742718715917
binomial,0.01,2001,801599,n/4,200399,17,0.003471669590684611
binomial,0.01,2001,801599,n/4,200399,18,0.00249137067695578
binomial,0.01,2001,801599,n/4,200399,19,0.0030983876939065062
binomial,0.01,2001,801599,n/4,200399,20,0.00209908743843457
binomial,0.01,2001,801599,n/4,200399,21,0.002463431910819382
binomial,0.01,2001,801599,n/4,200399,22,0.004115959341160394
binomial,0.01,2001,801599,n/4,200399,23,0.002894050116698372
binomial,0.01,2001,801599,n/4,200399,24,0.002686778996004882
binomial,0.01,2001,801599,n/4,200399,25,0.0038591550001713867
binomial,0.01,2001,801599,n/4,200399,26,0.002365624207635475
binomial,0.01,2001,801599,n/4,200399,27,0.0028642108927838215
binomial,0.01,2001,801599,n/4,200399,28,0.00184878560403251
binomial,0.01,2001,801599,n/4,200399,29,0.0029464669646120305
