seq_num,delay_ms
0,0.716361
1,0.581605
2,7.14607
3,2.7473
4,24.8741
5,2.89643
6,0.103052
7,6.73578
8,1.35073
9,4.66489
10,0.889708
11,1.94754
12,4.95405
13,3.77088
14,8.05399
15,3.94501
16,5.0397
17,0.459595
18,12.1501
19,1.14801
20,0.574582
21,8.53441
22,26.677
23,7.01941
24,0.773187
25,8.53861
26,2.82687
27,10.8332
28,9.78052
29,12.3416
30,12.9226
31,7.5075
32,0.456088
33,8.41074
34,0.944286
35,1.70722
36,2.22572
37,1.61344
38,3.92359
39,5.17854
40,13.5026
41,9.79921
42,2.47832
43,5.58814
44,8.95687
45,4.65815
46,2.96692
47,4.37362
48,0.771086
49,4.46876
50,6.70491
51,6.79347
52,11.703
53,0.884846
54,4.75635
55,13.5757
56,19.3227
57,4.32765
58,7.27321
59,9.02462
60,9.3683
61,1.27591
62,9.27774
63,7.01886
64,10.5778
65,5.17012
66,14.5113
67,2.91926
68,2.17267
69,18.1914
70,6.95041
71,2.7782
72,1.06279
73,0.160276
74,1.72207
75,2.14551
76,11.6457
77,10.5821
78,5.00034
79,1.09206
80,5.53158
81,12.6197
82,3.37805
83,4.82424
84,8.19999
85,10.2411
86,13.5048
87,0.493396
88,0.924369
89,6.99081
90,2.26628
91,2.56103
92,9.43631
93,0.235664
94,0.259612
95,6.18454
96,0.83206
97,3.94371
98,0.378717
99,4.32527
100,5.26486
101,5.13901
102,5.76035
103,10.5525
104,1.57501
105,2.2457
106,11.1705
107,2.7301
108,31.2797
109,0.330139
110,6.13821
111,1.5793
112,1.02658
113,4.77962
114,3.60734
115,0.319879
116,3.75127
117,0.711794
118,4.53412
119,2.46605
120,4.35254
121,3.19848
122,2.99675
123,3.92364
124,16.6385
125,11.6287
126,7.07302
127,0.829022
128,1.39264
129,9.65846
130,1.74076
131,13.9997
132,5.34758
133,1.794
134,4.12124
135,2.13218
136,0.343079
137,4.93423
138,2.59115
139,4.70434
140,2.78639
141,0.671238
142,1.39301
143,3.94184
144,9.49544
145,5.05134
146,0.0272453
147,2.8883
148,0.291202
149,12.2311
150,9.53008
151,3.3874
152,12.2493
153,3.26867
154,1.48418
155,0.322413
156,3.82907
157,4.52429
158,6.30411
159,9.70752
160,2.99625
161,3.67362
162,9.07467
163,3.51141
164,3.48733
165,0.249427
166,2.11061
167,17.5373
168,9.60019
169,4.8647
170,10.3987
171,0.291614
172,0.422307
173,14.8763
174,2.99891
175,0.398909
176,1.24884
177,3.56281
178,2.33968
179,3.43954
180,0.469278
181,5.26597
182,1.48659
183,5.59107
184,5.88893
185,16.7714
186,11.0353
187,1.81194
188,8.05417
189,9.5425
190,10.7817
191,0.483858
192,13.0695
