seq_num,delay_ms
0,9.61319
1,11.8468
2,10.9732
3,11.1375
4,12.5364
5,10.7693
6,11.8958
7,11.5665
8,8.50343
9,11.321
10,9.52065
11,11.0607
12,10.9397
13,11.8595
14,11.0261
15,11.1798
16,11.3123
17,10.9684
18,11.5247
19,10.7926
20,11.4075
21,10.0634
22,10.6773
23,10.8511
24,11.816
25,11.5939
26,11.9176
27,12.2881
28,10.9592
29,8.62849
30,12.5159
31,9.76497
32,9.75324
33,10.8056
34,13.3812
35,9.92902
36,12.1774
37,10.9596
38,10.0712
39,10.0467
40,10.9615
41,10.2892
42,10.6235
43,11.0684
44,10.4788
45,10.278
46,10.5498
47,11.6368
48,10.2516
49,10.512
50,10.0442
51,10.7899
52,10.3889
53,11.2656
54,11.185
55,10.9174
56,9.57237
57,11.8775
58,12.264
59,11.9982
60,10.7577
61,12.3272
62,10.8462
63,10.3057
64,12.3706
65,8.83231
66,10.6523
67,10.5335
68,11.8747
69,10.6357
70,12.5696
71,12.2659
72,11.4306
73,10.9905
74,12.2522
75,11.0849
76,11.8478
77,11.0416
78,9.50906
79,9.63569
80,10.7081
81,10.1403
82,12.2894
83,11.8908
84,10.1224
85,11.4129
86,10.3267
87,12.2851
88,12.3204
89,10.8301
90,11.1456
91,11.7955
92,11.1361
93,12.1593
94,10.2873
95,13.1262
96,9.54639
97,13.369
98,13.7799
99,10.902
100,10.686
101,11.8092
102,11.6276
103,10.5094
104,11.3113
105,10.7476
106,10.342
107,12.5703
108,10.8505
109,13.1002
110,11.7546
111,10.9816
112,13.0485
113,10.027
114,11.3598
115,12.0205
116,12.6411
117,11.0664
118,9.89339
119,10.7402
120,9.80132
121,11.2891
122,10.1426
123,11.2484
124,11.2124
125,8.16695
126,10.5872
127,10.1549
128,13.7267
129,11.621
130,9.71876
131,11.255
132,11.1552
133,11.7067
134,11.1995
135,10.8912
136,9.87656
137,10.7917
138,11.2479
139,11.8219
140,12.5355
141,11.238
142,13.1789
143,11.6194
144,11.8389
145,10.9158
146,12.397
147,10.4592
148,10.9699
149,10.6962
150,10.424
151,11.531
152,10.5645
153,10.4509
154,10.2021
155,11.1834
156,11.6781
157,10.993
158,11.6079
159,12.0412
160,11.5147
161,10.8955
162,13.532
163,11.3295
164,11.8032
165,11.8899
166,12.4292
167,12.1008
168,12.0484
169,11.7733
170,9.45554
171,10.9016
172,10.8211
173,10.868
174,11.4294
175,10.1883
176,10.3345
177,14.2911
178,11.655
179,11.6444
180,11.983
181,11.802
182,12.2366
183,11.0012
184,13.2059
185,12.5113
186,11.288
187,10.4861
188,10.3516
189,11.4797
190,10.0177
191,8.92209
192,10.4202
193,10.6286
194,10.4495
195,13.0111
196,11.8136
197,11.9766
198,9.70682
199,13.1727
200,12.661
201,9.8148
202,11.5412
203,11.0207
204,8.53306
205,11.1416
206,10.4835
207,11.3771
208,10.6316
209,10.636
210,10.7833
211,10.109
212,10.2303
213,10.8359
214,11.1472
215,11.6125
216,10.546
217,11.2939
218,12.3842
219,10.7622
220,9.57992
221,11.5155
222,12.3186
223,9.78121
224,11.9578
225,11.305
226,11.4135
227,11.2674
228,11.7029
229,10.5156
230,12.6697
231,11.1457
232,9.85758
233,13.0285
234,10.7144
235,11.9179
236,10.5638
237,11.8734
238,9.80177
239,11.1461
240,11.6449
241,10.1627
242,11.1341
243,10.9188
244,11.9797
245,10.0096
246,11.1544
247,11.8077
248,10.0311
249,9.38774
250,11.0466
251,11.3772
252,11.2194
253,10.3666
254,11.4665
255,12.7591
256,10.0683
257,11.0046
258,10.2487
259,12.6825
260,12.4385
261,10.6556
262,9.85958
263,13.1821
264,9.90734
265,10.6654
266,12.3542
267,10.9205
268,11.3391
269,11.2501
270,12.4714
271,12.8018
272,10.2858
273,11.9375
274,11.5029
275,11.3596
276,10.3262
277,11.7057
278,10.0515
279,11.0536
280,11.2402
281,10.5326
282,11.2286
283,10.704
284,10.9023
285,10.6545
286,12.7699
287,12.2762
288,11.6036
289,7.69571
290,9.90136
291,9.04304
292,9.36025
293,11.4177
294,9.77528
295,11.8628
296,9.62403
297,9.99995
298,11.6994
299,11.4459
300,10.5083
301,10.0646
302,11.2562
303,11.6698
304,11.7677
305,12.4769
306,11.2947
307,9.85655
308,12.2794
309,11.3766
310,10.2922
311,11.7953
312,12.8599
313,9.73293
314,12.7543
315,10.6214
316,11.935
