seq_num,delay_ms
0,8.97719
1,8.08889
2,28.3536
3,17.5803
4,52.899
5,18.0512
6,3.40489
7,27.5276
8,12.3271
9,22.9084
10,10.0046
11,14.8019
12,23.6078
13,20.5966
14,30.1009
15,21.0668
16,23.8109
17,7.19055
18,36.9713
19,11.3644
20,8.0399
21,30.9857
22,54.7826
23,28.1012
24,9.32646
25,30.9933
26,17.8331
27,34.9102
28,33.1708
29,37.2614
30,38.1285
31,29.0618
32,7.16307
33,30.7604
34,10.3069
35,13.8586
36,15.8238
37,13.4726
38,21.0095
39,24.1367
40,38.9748
41,33.2025
42,16.6976
43,25.0731
44,31.7433
45,22.8919
46,18.2695
47,22.1817
48,9.31378
49,22.4217
50,27.4645
51,27.6452
52,36.2846
53,9.97719
54,23.1319
55,39.08
56,46.6239
57,22.0648
58,28.6047
59,31.8632
60,32.4642
61,11.9807
62,32.3069
63,28.1001
64,34.4962
65,24.1171
66,40.4043
67,18.1222
68,15.634
69,45.2384
70,27.9627
71,17.6789
72,10.9345
73,4.24628
74,13.9188
75,15.536
76,36.1957
77,34.5034
78,23.7178
79,11.084
80,24.9459
81,37.679
82,19.4943
83,23.2964
84,30.3725
85,33.9428
86,38.9779
87,7.45028
88,10.1976
89,28.0439
90,15.9673
91,16.9739
92,32.5818
93,5.14898
94,5.40427
95,26.3772
96,9.67502
97,21.0633
98,6.52728
99,22.0588
100,24.3371
101,24.0444
102,25.4565
103,34.455
104,13.3112
105,15.8946
106,35.4495
107,17.5252
108,59.3207
109,6.09429
110,26.2782
111,13.3293
112,10.7466
113,23.1884
114,20.145
115,5.99885
116,20.543
117,8.94853
118,22.5851
119,16.6562
120,22.1282
121,18.9691
122,18.3611
123,21.0097
124,43.2645
125,36.1694
126,28.2083
127,9.65734
128,12.5168
129,32.9631
130,13.9941
131,39.6857
132,24.5275
133,14.2065
134,21.5322
135,15.4877
136,6.21257
137,23.5605
138,17.0734
139,23.0051
140,17.705
141,8.68986
142,12.5185
143,21.0583
144,32.6838
145,23.8384
146,1.75074
147,18.0258
148,5.72363
149,37.0943
150,32.7433
151,19.5213
152,37.1219
153,19.1761
154,12.9216
155,6.02255
156,20.7549
157,22.5606
158,26.6309
159,33.0467
160,18.3596
161,20.3293
162,31.9514
163,19.8754
164,19.8071
165,5.2972
166,15.4091
167,44.4177
168,32.8636
169,23.3939
170,34.2029
171,5.72768
172,6.89269
173,40.9093
174,18.3678
175,6.69902
176,11.853
177,20.0203
178,16.2238
179,19.6709
180,7.2659
181,24.3396
182,12.9321
183,25.0797
184,25.7391
185,43.4369
186,35.2344
187,14.2773
188,30.1013
189,32.7647
190,34.8271
191,7.37791
192,38.3445
193,19.8551
194,5.65551
195,23.7279
196,15.5727
197,10.6519
198,7.28736
199,28.3473
200,17.4692
201,20.5067
202,13.3097
203,12.3028
204,14.8491
205,16.3439
206,12.0138
207,14.7033
208,35.1624
209,41.7762
210,29.3196
211,21.7624
212,37.2584
213,10.5965
214,35.6879
215,32.2137
216,17.038
217,35.878
218,21.0589
219,19.821
220,11.5167
221,11.7165
222,12.2155
223,14.0892
224,9.65434
225,21.8857
226,18.3052
227,19.1297
228,17.211
229,41.0955
230,36.1489
231,15.4461
232,22.3402
233,23.9349
234,34.0319
235,29.0043
236,22.6448
237,15.7721
238,14.5424
239,45.2855
240,13.9952
241,12.3145
242,10.7278
243,60.9941
244,22.6336
245,18.2406
246,16.7535
247,24.4445
248,4.63326
249,23.8658
250,23.7645
251,20.7801
252,38.7812
253,15.7104
254,32.5759
255,32.425
256,24.5161
257,35.049
258,36.8209
259,24.6085
260,19.81
261,4.49604
262,41.3986
263,16.6747
264,11.4115
265,23.4609
266,29.7887
267,18.7961
268,16.4079
269,26.1524
270,7.95951
271,18.0892
272,6.6606
273,14.2365
274,11.9575
275,31.5856
276,12.7093
277,20.6329
278,23.0836
279,17.4978
280,3.58638
281,9.36679
282,8.53856
283,46.0897
284,26.6952
285,9.45978
286,12.5194
287,48.869
288,28.7681
289,10.9343
290,33.0324
291,20.553
292,15.4544
293,32.9538
294,19.0704
295,54.8098
296,15.2494
297,29.0185
298,19.9948
299,6.12064
300,23.7486
301,25.6376
302,24.4451
303,3.82136
304,18.9644
305,40.714
306,19.2774
307,13.7129
308,36.2569
309,21.9867
310,24.1845
311,15.0405
312,12.1685
313,23.9041
314,9.75341
315,39.4966
316,22.6467
317,17.897
318,32.2474
319,24.4244
320,10.6934
321,22.3719
322,7.24684
323,13.2338
324,45.8618
325,12.9175
326,17.9677
327,17.2839
328,29.4878
329,13.3603
330,8.10959
331,13.2918
332,32.3592
333,13.8129
334,36.1732
335,21.4311
336,17.8747
337,42.8412
338,16.9178
339,44.7315
340,27.2497
341,40.4408
342,16.512
343,17.7842
344,20.7048
