seq_num,delay_ms
0,4.63864
1,5.18506
2,9.01172
3,6.35927
4,6.45344
5,13.423
6,3.99038
7,8.81704
8,5.30861
9,8.1237
10,5.23836
11,5.80358
12,8.19835
13,7.29435
14,7.98075
15,9.66715
16,5.12102
17,7.80742
18,5.11609
19,10.9593
20,5.27301
21,9.04034
22,9.15566
23,5.84206
24,14.617
25,6.90499
26,9.63565
27,10.3663
28,9.47735
29,10.769
30,10.8836
31,4.72684
32,9.09964
33,5.94284
34,9.47244
35,7.15884
36,6.53164
37,6.36364
38,7.05004
39,7.67054
40,10.6382
41,6.18272
42,9.88096
43,7.85782
44,9.19187
45,7.42157
46,6.49711
47,7.93695
48,5.62335
49,7.59028
50,9.27668
51,9.05161
52,4.83864
53,10.5129
54,7.97427
55,10.7049
56,12.168
57,7.55027
58,8.56414
59,9.25054
60,5.93694
61,10.4665
62,10.1263
63,8.95293
64,9.74245
65,8.27205
66,7.24092
67,10.9273
68,6.72092
69,11.8909
70,8.77691
71,6.50757
72,5.60357
73,3.69957
74,5.62695
75,5.95041
76,10.0823
77,9.74387
78,7.75556
79,5.06001
80,7.15822
81,9.00142
82,11.531
83,8.08088
84,9.17688
85,4.33326
86,11.0197
87,11.7061
88,4.88272
89,9.13687
90,6.03666
91,6.34753
92,4.0782
93,9.9214
94,4.28886
95,8.75019
96,5.13419
97,7.59552
98,4.44085
99,7.99818
100,7.68458
101,8.52778
102,7.9345
103,6.11284
104,10.956
105,6.32884
106,10.5155
107,7.3587
108,15.0728
109,4.06206
110,5.89949
111,8.63016
112,5.49423
113,7.48089
114,6.87221
115,4.20355
116,6.9518
117,4.63291
118,7.36021
119,6.89421
120,7.54753
121,6.51543
122,8.20183
123,9.04503
124,11.4961
125,5.21953
126,9.06273
127,11.7491
128,6.27873
129,6.96513
130,10.4947
131,7.7487
132,11.5919
133,6.37152
134,7.14964
135,5.94074
136,4.48618
137,8.17683
138,6.63817
139,8.0995
140,6.3842
141,4.58117
142,5.34689
143,7.36615
144,3.19335
145,9.87975
146,8.72295
147,8.25255
148,6.09575
149,9.39187
150,11.0783
151,7.3448
152,10.9208
153,6.67842
154,5.42753
155,4.49411
156,7.32077
157,7.51277
158,8.70477
159,10.1661
160,7.20342
161,6.90906
162,9.23348
163,6.81827
164,7.43275
165,4.11915
166,6.25941
167,9.91274
168,12.5991
169,8.0274
170,9.71381
171,3.98874
172,4.22174
173,6.8914
174,11.0251
175,4.183
176,5.23538
177,6.92178
178,6.69671
179,6.79271
180,4.63591
181,5.42962
182,8.11602
183,8.21404
184,7.99101
185,11.5306
186,5.94202
187,10.7852
188,8.86468
189,9.39613
190,4.92573
191,9.80862
192,7.61401
193,10.5121
194,4.19851
195,7.58878
196,5.11838
197,6.96158
198,6.80478
199,8.51266
200,6.574
201,7.766
202,5.78466
203,6.62786
204,5.81303
205,6.49943
206,5.49406
207,5.78386
208,5.16605
209,7.85245
210,9.69565
211,11.5389
212,13.2253
213,12.9116
214,9.98079
215,10.6672
216,7.35359
217,10.6647
218,7.85671
219,7.0487
220,5.8919
221,5.79803
222,5.89403
223,6.35536
224,6.19856
225,7.47003
226,6.50424
227,7.34743
228,6.28541
229,11.142
230,10.073
231,6.75937
232,7.31124
233,7.91001
234,10.1393
235,9.158
236,6.71533
237,8.40173
238,5.93133
239,11.9003
240,6.11799
241,5.57932
242,5.04065
243,15.042
244,7.57163
245,6.82731
246,7.67051
247,8.1153
248,4.2113
249,7.61636
250,8.14596
251,6.99922
252,5.98529
253,10.5994
254,9.35839
255,9.3282
256,8.8578
257,10.3874
258,10.2074
259,4.30462
260,9.14782
261,7.67742
262,6.17813
263,11.9579
264,5.70728
265,7.53537
266,6.62994
267,9.36061
268,7.20381
269,5.01394
270,8.7446
271,7.05126
272,4.17532
273,5.70459
274,5.2347
275,9.54992
276,5.38506
277,7.41391
278,8.10031
279,6.34276
280,4.33658
281,5.17978
282,6.02298
283,12.3552
284,8.18223
285,5.86863
286,5.83523
287,12.617
288,9.31523
289,6.00163
290,6.23789
291,7.92429
292,10.6107
293,7.08322
294,9.81389
295,6.46722
296,13.8052
297,8.64689
298,4.58188
299,7.26828
300,7.95468
301,8.44587
302,3.60747
303,9.29387
304,6.63608
305,11.7525
306,7.21386
307,6.15519
308,7.25119
309,6.93759
310,11.7808
311,9.62399
312,5.27691
313,7.80651
314,5.01918
315,10.9418
316,7.59517
317,6.42261
318,4.98187
319,8.66827
320,10.3547
321,5.03516
322,8.87836
323,6.40796
324,7.09436
325,7.46716
326,12.1536
327,6.89923
328,5.51526
329,10.2017
330,5.20589
331,6.05122
332,9.31505
333,5.62721
334,10.0778
335,7.76424
336,6.41814
337,11.9339
338,6.60586
339,9.08586
340,12.9291
341,11.3019
342,7.14506
343,7.67466
344,7.56585
345,8.40905
346,8.12318
347,7.85385
348,8.51271
349,6.87251
350,8.96851
351,6.20519
352,11.8325
353,9.29383
354,8.1205
355,7.85117
356,4.60049
357,5.79249
358,8.27249
359,6.32544
360,10.0118
361,5.69824
362,6.63514
363,6.01913
364,6.7498
365,9.50996
366,5.67246
367,6.54877
368,9.07651
369,6.76291
370,6.45912
371,7.74711
372,8.36592
373,5.05232
374,5.59244
375,5.64959
376,13.0724
377,7.91564
378,6.36043
379,9.0911
380,3.95509
381,3.94483
382,7.56841
383,9.11907
384,9.97107
385,6.16307
386,8.54706
387,5.27773
388,5.3637
389,6.1044
390,9.9476
391,8.12306
392,8.58439
393,6.42759
394,9.33372
395,12.3524
396,9.32756
397,5.07593
398,9.91913
399,6.60553
400,5.18272
401,3.69637
402,6.42704
403,12.8506
404,7.41519
405,6.25839
406,10.291
407,7.97743
408,6.75236
409,7.08161
410,10.768
411,9.29761
412,9.14081
413,8.98505
414,6.51465
415,5.25102
416,9.34702
417,11.1902
418,6.90435
419,8.63501
420,4.47821
421,10.4617
422,5.28834
423,8.79077
424,9.37274
425,8.42167
426,4.70966
427,5.72833
428,7.01632
429,4.85952
430,9.54592
431,5.91872
432,9.3044
433,8.51506
434,8.24573
435,5.72572
436,6.74438
437,5.57105
438,5.49371
439,8.05104
440,7.62704
441,5.91503
442,5.42647
443,3.97102
444,4.25902
445,6.98969
446,6.83289
447,9.36249
448,9.7164
449,8.5596
450,4.85368
451,8.69688
452,5.97345
453,6.35234
454,5.19553
455,7.88194
456,8.40832
457,8.13899
458,8.69632
459,8.85136
460,7.38096
461,10.4457
462,11.483
463,9.04031
464,7.88351
465,6.6163
466,5.8083
467,6.6515
468,8.3379
469,5.81059
470,7.93191
471,6.4615
472,8.30471
473,5.76829
474,10.3256
475,10.0749
476,8.09361
477,8.93681
478,7.65094
479,4.37537
480,10.0618
481,4.09174
482,5.78427
483,11.0723
484,10.5336
485,8.40968
486,12.0961
487,5.74426
488,7.30159
489,7.12825
490,9.41625
491,6.97358
492,11.8168
493,4.61174
494,10.2981
495,9.14134
496,3.83906
497,3.47224
498,6.56824
499,3.65664
500,5.34304
501,4.89981
502,7.22157
503,6.8749
504,6.1388
505,4.00822
506,4.77837
507,4.79488
508,10.8909
509,4.44821
510,3.73621
511,5.19754
512,6.52286
513,3.84581
514,6.51769
515,7.36088
516,8.56019
517,6.01104
518,7.85424
519,9.54064
520,10.0702
521,6.94418
522,11.9867
523,7.69351
524,7.8166
525,6.44284
526,12.0962
527,9.82684
528,8.49883
529,5.2295
530,8.9159
531,6.4455
532,6.55168
533,5.90157
534,6.64293
535,9.32933
536,10.0157
537,7.11223
538,6.66899
539,8.19859
540,9.76556
541,5.60876
542,7.43755
543,8.28075
544,7.99488
545,9.18688
546,5.03008
547,7.55968
548,11.2055
549,4.12821
550,5.97141
551,8.50101
552,5.02408
553,8.78154
554,5.46794
555,6.24287
556,11.9735
557,9.81673
558,8.9922
559,9.54953
560,7.23593
561,5.76553
562,11.4909
563,3.96939
564,11.6558
565,10.4135
566,4.33618
567,10.6242
568,5.31058
569,9.99698
570,9.10418
571,6.75751
572,8.85476
573,9.60283
574,6.79483
575,7.21375
576,4.17883
577,11.2748
578,7.56282
579,5.40602
580,7.09242
581,7.21615
582,4.94682
583,7.48431
584,6.72303
585,6.08014
586,11.1948
587,3.29081
588,10.1425
589,8.9824
590,8.33835
591,8.59747
592,7.28387
593,6.61613
594,7.3468
595,6.80813
596,4.65133
597,10.0001
598,6.73079
599,5.76615
600,5.34411
601,5.44011
602,9.99744
603,3.39676
604,9.23996
605,4.76543
606,7.60863
607,8.98143
608,3.6881
609,6.32393
610,6.01033
611,14.8214
612,9.50782
613,3.36573
614,14.0972
615,4.78355
616,8.49152
617,7.51208
618,5.26141
619,6.99207
620,11.6785
621,7.36487
622,5.89447
623,10.9844
624,4.43566
625,12.2789
626,10.6517
627,9.69876
628,6.70139
629,7.54459
630,3.99817
631,3.81605
632,6.85338
633,5.53978
634,4.14138
635,5.90511
636,6.03464
637,8.56424
638,7.37717
639,9.06357
640,7.74997
641,9.40063
642,7.08703
643,15.7734
644,10.5898
645,7.2609
646,9.1041
647,8.98402
648,4.46402
649,7.15042
650,6.83682
651,5.57868
652,10.3221
653,6.40534
654,4.96267
655,10.712
656,14
657,6.096
658,6.39677
659,10.7493
660,7.3254
661,13.1686
662,5.46746
663,6.26673
664,5.50697
665,13.5547
666,7.39792
667,6.49605
668,9.18245
669,6.28593
670,5.34138
671,7.20795
672,5.93604
673,7.26942
674,6.78136
675,4.13071
676,4.99202
677,5.83523
678,6.67842
679,4.89443
680,10.5808
681,7.26722
682,9.95363
683,7.48323
684,7.60534
685,7.70134
686,7.25868
687,6.0351
688,12.72
689,9.73867
690,11.4251
691,12.1958
692,10.5067
693,7.79633
694,7.89066
695,9.90932
696,11.7479
697,11.1495
698,8.67907
699,6.56265
700,7.71159
701,6.75465
702,7.59998
703,11.2864
704,9.6373
705,5.9287
706,7.6151
707,6.4041
708,3.92864
709,10.5573
710,8.40048
711,6.17248
712,7.85888
713,7.61578
714,5.30218
715,9.09327
716,3.77967
717,10.3828
718,11.0692
719,11.3813
720,11.4773
721,11.7653
722,6.87992
723,9.34125
724,8.01325
725,4.93591
726,6.62231
727,5.41114
728,12.0204
729,5.85858
730,7.73111
731,7.41751
732,6.94711
733,6.14657
734,9.24257
735,10.929
736,7.54923
737,7.23563
738,8.20256
739,9.88896
740,4.17068
741,8.85708
742,5.45055
743,7.13695
744,5.39758
745,11.1999
746,4.8163
747,9.5027
748,11.4133
749,5.06387
750,7.75027
751,7.59347
752,11.1231
753,10.8095
754,11.1823
755,9.71187
756,7.01628
757,5.70268
758,15.5459
759,5.19719
760,8.65852
761,8.31185
762,7.23452
763,6.96518
764,7.80882
765,4.40616
766,5.23184
767,5.07503
768,7.60464
769,7.98116
770,9.31679
771,6.00319
772,9.55716
773,4.78288
774,9.32523
775,4.80522
776,6.38122
777,7.06762
778,4.75402
779,7.09519
780,10.8799
781,8.56627
782,14.0719
783,4.5332
784,6.7252
785,9.45587
786,4.1092
787,5.77409
788,5.30369
789,5.85779
790,6.35719
791,7.64518
792,5.20251
793,12.2398
794,6.90639
795,8.02649
796,8.85316
797,9.17848
798,7.02168
799,10.1439
800,6.29314
801,5.97954
802,9.94647
803,6.08552
804,9.19131
805,10.2683
806,8.25313
807,7.63403
808,3.63445
809,12.3208
810,6.55711
811,6.24351
812,4.92991
813,11.7491
814,7.03711
815,5.72351
816,6.33675
817,8.05577
818,5.20035
819,4.34377
820,6.9011
821,8.18909
822,6.45766
823,3.98996
824,10.6691
825,10.3224
826,7.67577
827,8.0887
828,9.82108
829,6.83974
830,8.20916
831,6.68507
832,9.06906
833,9.01039
834,10.8536
835,9.0892
836,4.04772
837,6.79704
838,7.81571
839,4.11393
840,6.81114
841,4.51762
842,9.04722
843,3.68996
844,6.25301
845,5.81034
846,8.54101
847,6.55262
848,6.42366
849,10.173
850,11.7304
851,7.55706
