seq_num,delay_ms
0,5.8432
1,5.8432
2,3.8432
3,9.8432
4,6.8432
5,13.8432
6,10.6864
7,7.5296
8,5.3728
9,13.8432
10,12.6864
11,9.5296
12,9.3728
13,7.216
14,11.0592
15,11.9024
16,12.7456
17,13.5888
18,7.432
19,15.2752
20,5.1184
21,23.9616
22,17.8048
23,10.648
24,8.4912
25,9.3344
26,10.1776
27,17.0208
28,11.864
29,16.7072
30,13.5504
31,9.3936
32,18.2368
33,13.08
34,10.9232
35,20.7664
36,20.6096
37,19.4528
38,18.296
39,21.1392
40,16.9824
41,14.8256
42,24.6688
43,21.512
44,20.3552
45,21.1984
46,21.0416
47,27.8848
48,22.728
49,15.5712
50,27.4144
51,27.2576
52,26.1008
53,24.944
54,24.7872
55,38.6304
56,33.4736
57,30.3168
58,26.16
59,29.0032
60,24.8464
61,31.6896
62,26.5328
63,35.376
64,34.2192
65,35.0624
66,34.9056
67,30.7488
68,29.592
69,40.4352
70,38.2784
71,34.1216
72,29.9648
73,40.808
74,35.6512
75,34.4944
76,32.3376
77,31.1808
78,47.024
79,45.8672
80,41.7104
81,39.5536
82,33.3968
83,40.24
84,38.0832
85,45.9264
86,45.7696
87,39.6128
88,36.456
89,45.2992
90,36.1424
91,51.9856
92,45.8288
93,49.672
94,48.5152
95,49.3584
96,45.2016
97,44.0448
98,41.888
99,39.7312
100,50.5744
101,44.4176
102,46.2608
103,47.104
104,47.9472
105,44.7904
106,49.6336
107,47.4768
108,43.32
109,51.1632
110,49.0064
111,41.8496
112,51.6928
113,41.536
114,45.3792
115,41.2224
116,47.0656
117,44.9088
118,43.752
119,44.5952
120,47.4384
121,47.2816
122,48.1248
123,43.968
124,50.8112
125,50.6544
126,51.4976
127,48.3408
128,49.184
129,66.0272
130,53.8704
131,52.7136
132,52.5568
133,47.4
134,45.2432
135,58.0864
136,58.9296
137,51.7728
138,48.616
139,62.4592
140,53.3024
141,52.1456
142,61.9888
143,56.832
144,57.6752
145,54.5184
146,55.3616
147,56.2048
148,53.048
149,57.8912
150,50.7344
151,58.5776
152,53.4208
153,60.264
154,47.1072
155,56.9504
156,48.7936
157,43.6368
158,50.48
159,51.3232
160,49.1664
161,44.0096
162,44.8528
163,50.696
164,49.5392
165,56.3824
166,51.2256
167,52.0688
168,53.912
169,51.7552
170,50.5984
171,46.4416
172,47.2848
173,57.128
174,48.9712
175,56.8144
176,50.6576
177,51.5008
178,61.344
179,53.1872
180,51.0304
181,59.8736
182,46.7168
183,47.56
184,48.4032
185,55.2464
186,56.0896
187,56.9328
188,51.776
189,52.6192
190,53.4624
191,52.3056
192,55.1488
193,54.992
194,54.8352
195,57.6784
196,57.5216
197,55.3648
198,56.208
199,54.0512
200,61.8944
201,61.7376
202,63.5808
203,64.424
204,57.2672
205,57.1104
206,66.9536
207,69.7968
208,68.64
209,57.4832
210,57.3264
211,62.1696
212,61.0128
213,59.856
214,60.6992
215,61.5424
216,63.3856
217,67.2288
218,65.072
219,63.9152
220,64.7584
221,64.6016
222,65.4448
223,67.288
224,73.1312
225,73.9744
226,72.8176
227,68.6608
228,76.504
229,75.3472
230,76.1904
231,71.0336
