seq_num,delay_ms
0,9.8432
1,11.8432
2,12.8432
3,8.6864
4,14.5296
5,11.8432
6,12.8432
7,13.8432
8,10.6864
9,13.5296
10,16.3728
11,11.8432
12,11.8432
13,12.6864
14,13.5296
15,14.3728
16,15.216
17,16.0592
18,16.9024
19,17.7456
20,15.5888
21,14.432
22,13.2752
23,14.1184
24,11.9616
25,15.8048
26,15.648
27,15.4912
28,14.3344
29,15.1776
30,16.0208
31,19.864
32,17.7072
33,21.5504
34,19.3936
35,20.2368
36,19.08
37,19.9232
38,19.7664
39,23.6096
40,21.4528
41,22.296
42,22.1392
43,26.9824
44,22.8256
45,23.6688
46,24.512
47,24.3552
48,25.1984
49,26.0416
50,25.8848
51,33.728
52,28.5712
53,29.4144
54,27.2576
55,32.1008
56,31.944
57,32.7872
58,31.6304
59,31.4736
60,32.3168
61,33.16
62,34.0032
63,35.8464
64,36.6896
65,37.5328
66,38.376
67,38.2192
68,37.0624
69,35.9056
70,34.7488
71,36.592
72,37.4352
73,36.2784
74,39.1216
75,38.9648
76,40.808
77,38.6512
78,42.4944
79,43.3376
80,41.1808
81,41.024
82,45.8672
83,41.7104
84,44.5536
85,44.3968
86,44.24
87,44.0832
88,45.9264
89,44.7696
90,46.6128
91,45.456
92,44.2992
93,47.1424
94,43.9856
95,48.8288
96,43.672
97,44.5152
98,44.3584
99,50.2016
100,46.0448
101,47.888
102,48.7312
103,48.5744
104,47.4176
105,48.2608
106,54.104
107,48.9472
108,49.7904
109,51.6336
110,55.4768
111,52.32
112,46.1632
113,47.0064
114,44.8496
115,43.6928
116,52.536
117,46.3792
118,50.2224
119,49.0656
120,49.9088
121,49.752
122,49.5952
123,50.4384
124,51.2816
125,53.1248
126,53.968
127,54.8112
128,56.6544
129,55.4976
130,52.3408
131,55.184
132,56.0272
133,55.8704
134,56.7136
135,57.5568
136,61.4
137,54.2432
138,55.0864
139,55.9296
140,55.7728
141,53.616
142,54.4592
143,55.3024
144,55.1456
145,59.9888
146,56.832
147,58.6752
148,59.5184
149,60.3616
150,62.2048
151,58.048
152,56.8912
153,56.7344
154,56.5776
155,50.4208
156,51.264
157,52.1072
158,52.9504
159,53.7936
160,51.6368
161,51.48
162,48.3232
163,51.1664
164,52.0096
165,52.8528
166,53.696
167,54.5392
168,55.3824
169,53.2256
170,54.0688
171,55.912
172,54.7552
173,55.5984
174,61.4416
175,52.2848
176,53.128
177,53.9712
178,54.8144
179,55.6576
180,53.5008
181,54.344
182,55.1872
183,50.0304
184,50.8736
185,51.7168
186,52.56
187,53.4032
188,54.2464
189,55.0896
190,54.9328
191,65.776
192,63.6192
193,58.4624
194,55.3056
195,60.1488
196,60.992
197,63.8352
198,62.6784
199,63.5216
200,62.3648
201,63.208
202,66.0512
203,65.8944
204,63.7376
205,61.5808
206,68.424
207,61.2672
208,62.1104
209,63.9536
210,63.7968
211,64.64
212,65.4832
213,66.3264
214,65.1696
215,65.0128
216,64.856
217,67.6992
218,68.5424
219,68.3856
220,70.2288
221,69.072
222,67.9152
223,67.7584
224,72.6016
225,72.4448
226,72.288
227,73.1312
228,73.9744
229,75.8176
230,74.6608
231,75.504
232,76.3472
233,72.1904
234,71.0336
235,71.8768
236,77.72
237,72.5632
238,75.4064
239,75.2496
240,76.0928
241,75.936
242,75.7792
243,77.6224
244,75.4656
245,75.3088
246,76.152
247,76.9952
248,79.8384
249,79.6816
250,79.5248
251,80.368
252,81.2112
253,82.0544
254,80.8976
255,81.7408
256,81.584
257,85.4272
258,84.2704
259,84.1136
260,82.9568
261,83.8
262,84.6432
263,88.4864
264,86.3296
265,89.1728
266,90.016
267,87.8592
268,86.7024
269,90.5456
270,87.3888
271,94.232
272,92.0752
273,90.9184
274,90.7616
275,91.6048
276,87.448
277,90.2912
278,91.1344
279,89.9776
280,96.8208
281,93.664
282,94.5072
283,93.3504
284,94.1936
285,97.0368
286,97.88
287,97.7232
288,98.5664
289,100.41
290,97.2528
291,97.096
292,101.939
293,101.782
294,98.6256
295,104.469
296,102.312
297,101.155
298,102.998
299,102.842
300,103.685
301,101.528
302,102.371
303,103.214
304,100.058
305,103.901
306,103.744
307,102.587
308,102.43
309,107.274
310,105.117
311,105.96
312,106.803
313,104.646
314,103.49
315,104.333
316,105.176
317,110.019
318,107.862
319,107.706
320,110.549
321,106.392
322,107.235
323,106.078
324,106.922
325,109.765
326,110.608
327,111.451
328,112.294
329,109.138
330,111.981
331,108.824
332,108.667
333,109.51
334,109.354
335,111.197
336,112.04
337,107.883
338,109.726
339,109.57
340,109.413
341,115.256
342,112.099
343,112.942
344,112.786
345,114.629
346,114.472
347,115.315
348,116.158
349,117.002
350,114.845
351,115.688
352,116.531
353,117.374
354,121.218
355,119.061
356,117.904
357,118.747
358,118.59
359,113.434
360,114.277
361,115.12
362,115.963
363,115.806
364,114.65
365,117.493
366,118.336
367,114.179
368,119.022
369,116.866
370,117.709
371,116.552
372,118.395
373,119.238
374,118.082
375,118.925
376,122.768
377,120.611
378,120.454
379,121.298
380,118.141
381,114.984
382,117.827
383,114.67
384,115.514
385,115.357
386,115.2
387,116.043
388,116.886
389,117.73
390,118.573
391,118.416
392,115.259
393,120.102
394,119.946
395,119.789
396,118.632
397,117.475
398,124.318
399,118.162
400,119.005
401,119.848
402,123.691
403,124.534
404,125.378
405,124.221
406,124.064
407,124.907
408,125.75
409,126.594
410,127.437
411,125.28
412,129.123
413,129.966
414,130.81
415,130.653
416,131.496
417,130.339
418,128.182
419,134.026
420,133.869
421,134.712
422,135.555
423,130.398
424,131.242
425,132.085
426,140.928
427,139.771
428,135.614
429,135.458
430,134.301
431,140.144
432,131.987
433,138.83
434,137.674
435,132.517
436,137.36
437,137.203
438,137.046
439,131.89
440,139.733
441,136.576
442,132.419
443,134.262
444,134.106
445,137.949
446,136.792
447,137.635
448,136.478
449,136.322
450,138.165
451,136.008
452,136.851
453,137.694
454,134.538
455,135.381
456,136.224
