seq_num,delay_ms
0,5.00843
1,1.01686
2,5.00843
3,10.0084
4,1.00843
5,16.0084
6,10.0169
7,8.0253
8,16.0084
9,5.01687
10,13.0084
11,7.01687
12,7.0253
13,8.00843
14,8.01686
15,3.0253
16,1.03373
17,12.0084
18,3.01687
19,3.0253
20,1.03373
21,19.0084
22,15.0169
23,5.0253
24,3.03373
25,1.04216
26,14.0084
27,1.01686
28,4.00843
29,5.00843
30,17.0084
31,3.01687
32,10.0084
33,3.01687
34,1.0253
35,16.0084
36,8.01686
37,2.0253
38,1.03373
39,7.00843
40,7.00843
41,1.01686
42,11.0084
43,5.01687
44,5.0253
45,3.03373
46,3.04216
47,16.0084
48,12.0169
49,12.0253
50,3.03373
51,3.04216
52,10.0084
53,8.01686
54,8.0253
55,7.03373
56,5.04216
57,14.0084
58,8.01686
59,5.0253
60,1.03373
61,10.0084
62,8.00843
63,7.01687
64,2.0253
65,17.0084
66,3.00843
67,1.01686
68,10.0084
69,5.01687
70,1.00843
71,16.0084
72,15.0169
73,14.0084
74,7.01687
75,4.0253
76,3.03373
77,12.0084
78,10.0084
79,7.01687
80,8.00843
81,7.01687
82,5.0253
83,3.03373
84,12.0084
85,12.0169
86,14.0084
87,5.00843
88,14.0084
89,18.0084
90,11.0169
91,10.0253
92,3.03373
93,1.04216
94,2.00843
95,14.0084
96,8.01686
97,6.0253
98,16.0084
99,7.01687
100,7.0253
101,8.00843
102,6.00843
103,18.0084
104,11.0169
105,15.0084
106,10.0169
107,18.0084
108,13.0169
109,1.00843
110,17.0084
111,13.0169
112,7.00843
113,2.01687
114,8.00843
115,3.01687
116,1.0253
117,5.00843
118,18.0084
119,14.0169
120,8.0253
121,8.03373
122,8.00843
123,8.01686
124,10.0084
125,9.01686
126,10.0084
127,7.01687
128,8.00843
129,12.0084
130,13.0084
131,18.0084
132,16.0169
133,1.0253
134,15.0084
135,12.0169
136,12.0253
137,7.03373
138,7.04216
139,3.05059
140,3.00843
141,10.0084
142,10.0084
143,7.01687
144,1.0253
145,8.00843
146,18.0084
147,10.0169
148,13.0084
149,8.01686
150,16.0084
151,9.00843
152,18.0084
153,3.01687
154,20.0084
155,5.01687
156,13.0084
157,1.00843
158,8.00843
159,8.01686
160,3.0253
161,3.00843
162,3.00843
163,1.01686
164,8.00843
165,10.0084
166,8.00843
167,8.01686
168,7.00843
169,18.0084
170,12.0169
171,10.0084
172,8.00843
173,8.01686
174,1.0253
175,18.0084
176,6.01687
177,10.0084
178,7.01687
179,7.0253
180,1.03373
181,17.0084
182,2.01687
183,18.0084
184,3.01687
185,3.0253
186,14.0084
187,5.01687
188,5.00843
189,16.0084
190,13.0169
191,7.0253
192,17.0084
193,8.01686
194,8.00843
195,1.00843
196,1.01686
197,10.0084
198,2.01687
199,12.0084
200,12.0169
201,2.00843
202,2.01687
203,14.0084
204,10.0169
205,5.0253
206,3.03373
207,13.0084
208,13.0169
209,16.0084
210,16.0169
211,12.0253
212,1.03373
213,8.00843
214,2.01687
215,18.0084
216,12.0084
217,8.01686
218,8.0253
219,14.0084
220,10.0169
221,8.00843
222,14.0084
223,9.01686
224,3.0253
225,1.03373
226,10.0084
227,8.01686
228,7.0253
229,12.0084
230,10.0169
231,1.0253
232,14.0084
233,13.0169
234,5.0253
235,14.0084
236,12.0169
237,15.0084
238,1.01686
239,8.00843
240,3.01687
241,1.0253
242,1.00843
243,3.00843
244,3.01687
245,8.00843
246,12.0084
247,12.0169
248,7.0253
249,7.03373
250,7.04216
251,12.0084
252,8.01686
253,13.0084
254,10.0169
255,10.0253
256,7.03373
257,14.0084
258,7.01687
259,5.0253
260,8.00843
261,12.0084
262,7.01687
263,6.0253
264,3.03373
265,10.0084
266,1.01686
267,9.00843
268,1.01686
269,10.0084
270,3.00843
271,18.0084
272,10.0169
273,5.0253
274,1.03373
275,14.0084
276,7.01687
277,5.0253
278,3.03373
279,12.0084
280,8.01686
281,18.0084
282,16.0084
283,13.0169
284,10.0253
285,8.03373
286,14.0084
287,5.01687
288,1.0253
289,17.0084
290,9.01686
291,7.0253
292,13.0084
293,12.0169
294,8.0253
295,15.0084
296,6.01687
297,2.0253
298,16.0084
299,15.0169
300,14.0253
301,7.03373
302,12.0084
303,1.01686
304,18.0084
305,9.00843
306,9.00843
307,7.01687
308,8.00843
309,7.01687
310,3.0253
311,1.00843
312,18.0084
313,12.0084
314,12.0169
315,8.0253
316,7.03373
317,18.0084
318,13.0169
319,10.0084
320,5.01687
321,8.00843
322,2.00843
323,1.01686
324,15.0084
325,10.0169
326,3.0253
327,14.0084
328,10.0084
