delay_ms
7.392149999999999999e+00
1.155519999999999925e+01
9.702870000000000772e+00
1.002710000000000079e+01
1.326409999999999911e+01
9.315110000000000667e+00
1.166900000000000048e+01
1.092530000000000001e+01
5.920770000000000088e+00
1.040189999999999948e+01
7.256590000000000096e+00
9.874219999999999331e+00
9.638090000000000046e+00
1.158460000000000001e+01
9.806110000000000326e+00
1.011209999999999987e+01
1.038380000000000081e+01
9.693630000000000635e+00
1.083430000000000071e+01
9.358719999999999928e+00
1.058329999999999949e+01
8.088680000000000092e+00
9.145360000000000156e+00
9.468870000000000786e+00
1.148419999999999952e+01
1.098540000000000028e+01
1.172000000000000064e+01
1.262139999999999951e+01
9.675670000000000215e+00
6.070719999999999672e+00
1.320989999999999931e+01
7.619979999999999976e+00
7.602129999999999832e+00
9.382979999999999876e+00
1.570550000000000068e+01
7.874130000000000074e+00
1.234520000000000017e+01
9.676470000000000127e+00
8.101219999999999644e+00
8.061640000000000583e+00
9.680160000000000764e+00
8.462210000000000676e+00
9.047420000000000684e+00
9.889279999999999404e+00
8.789260000000000517e+00
8.443300000000000693e+00
8.915020000000000167e+00
1.107990000000000030e+01
8.398930000000000007e+00
8.847899999999999210e+00
8.057650000000000645e+00
9.353540000000000632e+00
8.632799999999999585e+00
1.028720000000000034e+01
1.012270000000000003e+01
9.595169999999999533e+00
7.332029999999999603e+00
1.162640000000000029e+01
1.256080000000000041e+01
1.191050000000000075e+01
9.293490000000000251e+00
1.272049999999999947e+01
9.459509999999999863e+00
8.490299999999999514e+00
1.283150000000000013e+01
6.323299999999999699e+00
9.099679999999999325e+00
8.886070000000000135e+00
1.161989999999999945e+01
9.069459999999999411e+00
1.335239999999999938e+01
1.256550000000000011e+01
1.063230000000000075e+01
9.736499999999999488e+00
1.253129999999999988e+01
9.922040000000000859e+00
1.155770000000000053e+01
9.836589999999999279e+00
7.239779999999999660e+00
7.425489999999999924e+00
9.201859999999999928e+00
8.214050000000000296e+00
1.262490000000000023e+01
1.165729999999999933e+01
8.184670000000000556e+00
1.059479999999999933e+01
8.525980000000000558e+00
1.261400000000000077e+01
1.270330000000000048e+01
9.429119999999999280e+00
1.004330000000000034e+01
1.143730000000000047e+01
1.002410000000000068e+01
1.230039999999999978e+01
8.459099999999999397e+00
1.492459999999999987e+01
7.294039999999999857e+00
1.566719999999999935e+01
1.700939999999999941e+01
9.565749999999999531e+00
9.161289999999999267e+00
1.146860000000000035e+01
1.105949999999999989e+01
